Mot,Occurrence
je,0.10256111781037715
comme,0.011154944795774571
ouais,0.010593950159218246
pour,0.009650308786614525
tout,0.00773536442159507
moi,0.00714033543595748
quand,0.006928732559608684
elle,0.006442803509121493
il,0.005309221724623964
y,0.005180428252488686
oh,0.005140113954707411
yeah,0.004717676571232522
toi,0.004525396114203906
rien,0.004272617718243723
hey,0.003932972238527437
as,0.0037496928905139774
même,0.003731355167317792
sais,0.0037136682811481454
vie,0.0036691449978827843
nous,0.0035426358646918677
faut,0.0035376477365148835
là,0.0035325167184127792
trop,0.0033272352748870138
va,0.003281926582788711
vais,0.003261382105707259
sous,0.003127177478988152
tous,0.0030755689075768903
jamais,0.003005078698128845
eh,0.0028923503993623246
veut,0.0026712813801674615
toujours,0.0026194143470924984
temps,0.002575513025971467
bien,0.002505711962673569
coeur,0.0024993232213353553
aime,0.002347578892071251
deux,0.0023001530928279303
gros,0.002252611771957401
mal,0.0021933592659651472
tête,0.002168106294455443
ont,0.0021614122039336635
vois,0.002142775576665537
avant,0.0020816926906957957
gang,0.0020745264199655117
par,0.002054551841059004
peux,0.0019781787524641224
ouh,0.0019606080742291102
monde,0.0018784566542276945
han,0.001865533265193663
yeux,0.0017577823336078862
capitaine,0.0016914633035231509
loin,0.001678608277895704
donc,0.0016451299255443258
étais,0.0016388367130427551
encore,0.0016287848410401354
peu,0.001628113166547259
no,0.001620250730693732
viens,0.0015937793364361463
sale,0.0015748641296513522
maman,0.0015659035715510216
baby,0.0014945221251927297
être,0.0014699495583416213
cette,0.0014682860003007395
nan,0.0014657045009128706
reste,0.0014610217164746707
vrai,0.0014563532279999358
vu,0.0014547621708252292
oseille,0.0014400090974540528
sens,0.0014352287645464246
personne,0.0014303617322705547
quoi,0.0014091098847426196
connais,0.0013935054044299127
passe,0.001392537494111839
leur,0.0013907769422411207
fume,0.001377142049671925
était,0.0013569023651925198
déjà,0.0013549668025890982
ah,0.0013507325614371419
depuis,0.0013461705826570223
aux,0.001343268489169184
jour,0.0013424927762010676
dis,0.0013318934824154865
oui,0.0013215517251243566
zone,0.0013174786312659635
toute,0.0013002887779809127
putain,0.0012921006199346718
lui,0.0012814809156511241
prends,0.0012641580303029362
soir,0.001260837155643464
parle,0.0012560673521476978
love,0.001242814815427464
nuit,0.0012406831944006195
mort,0.0012401612302538163
my,0.0012377174197852315
fuck,0.001236054899156958
maintenant,0.0012356970472944115
tellement,0.0012249228892403999
crois,0.00120543380307693
bang,0.001195791692121921
amour,0.0011897222864705448
heures,0.0011871038111680317
seul,0.0011766298054000056
bitch,0.0011740642355258615
ça,0.0011554238904576998
plein,0.0011511616689387427
voir,0.0011333048678901288
mieux,0.001123831094074708
pense,0.0011237317848591768
comment,0.0011022043161453966
puis,0.0011015869371432646
hein,0.0010952599642657442
chez,0.0010905738963426946
yah,0.001088492642123285
sors,0.0010866731485799925
dire,0.0010866012845425863
fois,0.001080172381612186
dix,0.001071520882500047
non,0.001067009894966766
juste,0.001064256626069885
après,0.0010529017400849041
