Mot,Occurrence
je,0.08043918360893614
pour,0.012000292405186599
comme,0.00992286799038456
mal,0.00814564791621841
elle,0.007972555504709478
tout,0.007950468588364698
quand,0.007380444965843944
finir,0.0063868236397698055
vie,0.0057511078280522996
temps,0.005162718443364202
trop,0.005049598840350661
tous,0.004626185194435292
tête,0.004610133282812224
après,0.0044417538430391815
par,0.004426686071423686
va,0.00437628081444849
moi,0.00407262791896961
même,0.004070640043374093
hé,0.004063586144742767
as,0.003959819597996161
pourtant,0.0038363502644905146
adieu,0.0037785947712418114
-,0.0036798486551052633
idée,0.0036764705882352763
mauvaise,0.0036764705882352763
terre,0.0035916803394611396
seul,0.0033639483060371586
bimbadabim,0.003269413315304594
coooooooools,0.003269413315304594
avant,0.0032637996499781077
avoir,0.0032124761803186716
sens,0.0031845289382580067
leur,0.003180751570508273
nanana,0.003142458100558644
gens,0.0030528906989145464
crois,0.0030484995144579533
rien,0.0029983224449564136
réfléchis,0.002961887275087916
double,0.0028845036038130526
rap,0.0028219813573377357
veut,0.002821860979488808
bonne,0.002799753709151706
être,0.002768150168574768
prends,0.0027490514378824124
veille,0.0025934616359598963
chez,0.0025305788172876914
passe,0.0025206779213257503
était,0.0025026248012001277
bien,0.0024144755438708356
toujours,0.0023649305513028626
parce,0.002355179379195145
trous,0.002315908628712919
flashs,0.002275160599571723
celle,0.002267554258021947
ouais,0.0022514588067308835
impression,0.0022216925579341875
mène,0.002199792960662515
étais,0.002178094709746051
il,0.002154059492196559
peu,0.0020989700991432473
monde,0.0020686639263692154
nuit,0.0020483444478874976
fond,0.0020298676501980402
p'tite,0.002007146150909456
deux,0.0019549064125081216
sais,0.001933775260967339
peux,0.0019061076797001783
soir,0.0018991698171747196
est-ce,0.0018468047193586456
lui,0.001817135797351617
seule,0.0018021525034574474
raison,0.001766611488226098
vraiment,0.0017662715562778715
ronde,0.001754385964912272
jamais,0.00174281234771996
tour,0.0017053874468186733
maintenant,0.001650330463831932
aux,0.0016463847041038482
fois,0.0016386677265885223
2010,0.0016257225433525932
arrête,0.0016238622886330367
merde,0.0016003199674504906
trouve,0.0015993252455766365
viens,0.0015686771839060088
mort,0.0015595199874009048
grand-chose,0.0015556696784933685
maison,0.001535087719298238
entre,0.0015047694098752175
当我已然不用再掩饰伤痕,0.0014970059880239448
躲在空洞房间流着眼泪紧紧关上门,0.0014970059880239448
ans,0.0014964545776901053
filles,0.0014864602252767304
regarde,0.0014757997123502785
g,0.0014721627408993505
o,0.0014721627408993505
quoi,0.001468602813525347
part,0.0014561873690239755
orelsan,0.0014445562957094268
vivre,0.0014054783358168036
tard,0.0013913988627259825
nan,0.001386480723919664
chaque,0.0013696440848871548
autres,0.001351722021794913
sous,0.0013361603498704786
parents,0.0013347793193659993
avaient,0.0013183474679600011
sirènes,0.0013118178305805016
entends,0.0012969368468972674
peur,0.0012826971641187238
moi-même,0.001250275213427798
ah,0.0012389791774124494
presque,0.0012229556205476985
toucher,0.001214365266621733
cause,0.0012125624998838827
pourquoi,0.0011993402235572503
aime,0.0011983843501347671
yeux,0.0011977179318948463
moins,0.0011934395516923868
leurs,0.0011870693342513857
soleil,0.0011867090013785652
parle,0.0011842849248396735
héhé,0.0011813190099649433
jours,0.001180927131286148
comment,0.0011719147648469811
sort,0.0011646609626982567
nous,0.001162128095889776
instant,0.0011598595893200397
coup,0.0011593726210346043
foutre,0.0011564956718905612
écris,0.0011529443549153217
fini,0.0011508462985322875
vient,0.0011419250932975754
autour,0.0011409736308316373
tellement,0.0011409595330322904
vieux,0.0011187420971132695
système,0.001116322965967991
souvent,0.0011044650480610914
pluie,0.0011023423922729228
fille,0.0010964919368631751
faut,0.0010915107922928988
là,0.0010792647111228224
énerve,0.0010696393752775099
bientôt,0.0010639620043163536
chambre,0.001058859914511265
oh,0.0010580184401045387
ok,0.0010553815923971053
besoin,0.001054787754268056
déjà,0.0010523290807352979
na,0.0010474860335195478
attendre,0.0010448132805261552
moitié,0.0010379412384370899
p'tit,0.0010353165003859474
amie,0.0010351966873705955
mère,0.0010345115063525433
depuis,0.0010230390893496766
trouver,0.0010214973491908922
arrive,0.0010195456521389077
étoiles,0.0010185229476595762
neuf,0.0010155894171505033
bouffer,0.0010141987829614554
toutes,0.0010101557123853209
morale,0.0010046512588188054
près,0.0010008496968780065
pense,0.000981898366861758
doigts,0.0009721836994490917
avance,0.0009706334726337216
vienne,0.0009578099705018477
donc,0.0009515017106799651
devenir,0.0009451217954359427
ont,0.0009420123426390765
semaine,0.0009413111887223084
