Mot,Occurrence
je,0.11546105735473067
il,0.012309763981014191
pour,0.011664124138967571
trop,0.010370608425676671
tout,0.010190023047926872
moi,0.010049047655388544
quand,0.00959571393111178
elle,0.009183153674938717
seul,0.00867764694909362
comme,0.008589728692387416
vois,0.00847140656922972
rien,0.007794831419063815
faut,0.006439306116865285
même,0.006308658414688392
toi,0.005938948866551384
tous,0.005516237610467684
vie,0.004824083788905833
danse,0.004648542032930951
gens,0.0044388209032342725
dis,0.00434579776861763
gros,0.0042186755392301335
sous,0.003947916098306598
nique,0.0038448266221162014
temps,0.0034630558470077925
mère,0.003455633023827994
ont,0.0033840747855993446
vu,0.003373732111763797
mal,0.0033047934129849803
arrive,0.00327197014387988
fou,0.0031589362663529017
jul,0.003115136740254694
nous,0.0030980861528908904
ouais,0.0030591225104401737
billets,0.00274084425130341
pourquoi,0.0026909806625467726
audi,0.0026828298887122326
mets,0.002663966791629492
voir,0.002655331428459617
tête,0.002649852178454919
ouh,0.00259932421419656
va,0.0025752077158569947
volée,0.002484101748807623
coeur,0.0024348572545047245
vis,0.0024259326655050213
poto,0.0023935771954730306
bien,0.002328050846751521
vas-y,0.0023239165304518596
grillé,0.002308720691073624
parle,0.0022959075547720367
mis,0.0022675914200853036
petits,0.0022475301343934896
oublie,0.002196962340994028
monde,0.0021735902128222117
life,0.0021358686285398417
ailleurs,0.0021241084486359665
test,0.002078928305057976
crier,0.002058697236715805
na,0.002056766762649101
peu,0.002008941618673347
aime,0.0019998679691897486
passe,0.0019420375461240945
crois,0.001941999882253412
malade,0.0019265166466816343
peux,0.001912554726981463
potos,0.0018996223091091696
potes,0.001899195970241763
trouve,0.0018964786621467461
soir,0.001888464744777872
jamais,0.0018669007008821864
pense,0.0018559787479795957
pliée,0.001838235294117641
merde,0.00181417322951088
passé,0.0017941992486506986
regarde,0.0017824535254222893
fois,0.0017762149809791262
mec,0.0017652938858602617
paranoïa,0.0017639319752086199
sens,0.00174793887523869
vas,0.0017344292747686909
toute,0.0016969402098184591
écoute,0.0016406670238417592
veulent,0.001639983484860062
alors,0.0016367941486251868
frères,0.001616804742737512
veut,0.001598307567544245
jours,0.0015766748681949798
leur,0.0015641068304883014
frère,0.00156262825354146
vous,0.001560829245062828
galère,0.0015583682834424944
gaffe,0.0015477336721576823
cité,0.0015410316442584612
laissez-moi,0.0015400457227435277
quartier,0.0015355362379741954
chez,0.001524074614848951
maintenant,0.0015184290983694627
haut,0.0015161101726475525
love,0.001494471571754619
par,0.0014757819566260794
toujours,0.0014751332623367623
mots,0.0014551276522246416
devant,0.0014536768889759186
avant,0.0014343863628116724
envie,0.0014301465473275173
laisse,0.0014011238284139587
folle,0.0013725550928321234
parler,0.0013636587829606059
fini,0.0013536793435847136
dire,0.0013239805014389587
dur,0.0013237207006956619
rap,0.0013205274036078823
boule,0.0013162899246960014
jour,0.0013156898046982775
car,0.0013127600656236374
aux,0.0013094635207751715
perdu,0.0013032416086613385
vient,0.0012974192299434906
paranoïaque,0.001284356537374771
vite,0.0012594238744557769
sait,0.0012537584542812316
parles,0.0012525122950920228
prends,0.0012410652010034458
bon,0.00123500616633323
non,0.0012207192045312694
pote,0.0012062148892123276
sors,0.001204187751472917
pris,0.0011974001726873164
bas,0.0011698614114069327
night,0.001161682305758752
lui,0.0011547540581533994
demande,0.0011490620363779867
coup,0.001139094884161271
mettre,0.001125979917910923
belle,0.0011182779190026706
foutre,0.001118215541869066
armes,0.0011129270614013461
sommeil,0.0011098024863680583
heure,0.001101714839679684
reste,0.0010965437814801288
finir,0.001083886610765507
rappe,0.0010829416467221607
fond,0.0010730733646429924
choses,0.0010665198664577603
ami,0.0010619175607673018
petit,0.0010534185280913824
i,0.0010497948100072212
connais,0.0010442120366638535
violer,0.0010434328942219868
attends,0.001041693975838789
shit,0.001031927539455622
soucis,0.0010289990051444591
donné,0.0010267096909105944
aller,0.0010208397599494384
couilles,0.001017212941455369
cours,0.001011086981281801
casse,0.0010097908344918979
route,0.000994668190596776
cherche,0.0009932460706218718
air,0.0009856533421879802
drogue,0.0009752356116158863
coups,0.0009589402762455678
autres,0.0009556957864298644
sortir,0.0009542126050901929
fous,0.0009412564102637161
perds,0.0009373384498898574
femmes,0.0009328280962009033
pleins,0.0009253231124201752
lune,0.0009216179497023618
normal,0.0009214700915557554
one,0.0009145872331221775
état,0.0009117050387588201
fort,0.0009028962739856
emmène,0.0009002488850779602
disent,0.0008952881875915641
game,0.0008931995560057039
hommes,0.0008842186277121539
tieks,0.0008810288066979662
ville,0.0008790748827822975
vent,0.0008719467854083176
partout,0.000871358789955755
évite,0.000870400922528694
tôt,0.0008645989732670303
putain,0.0008641991411396798
leurs,0.0008634046825741969
embrouille,0.000862691581743061
trahi,0.0008609768947119339
changé,0.0008544955299663157
eux,0.0008487799512279884
peut,0.000842022444158321
tomber,0.0008419004185104759
repense,0.000841358939950485
pétard,0.0008406707375677668
nez,0.0008362180254895301
est-ce,0.0008342142074007529
ciel,0.0008317941380104228
bac,0.0008314252257069744
oui,0.0008235027940706613
deux,0.0008217548419420333
homme,0.0008176697232698366
fils,0.0008150873211872551
jeunes,0.0008140567830002784
aimes,0.000813015176193392
fané,0.0008121577724175517
connu,0.0008088031359780642
pensent,0.0008080155138978641
prendre,0.0008070737284554856
voit,0.0008024252268103383
flics,0.0007998799815548713
avoir,0.0007994385933956541
voulu,0.0007987381555492982
nerfs,0.0007964513047638098
croire,0.0007962307880453562
cabre,0.0007948338271710863
khabat,0.0007943431261516593
flash,0.0007916249326945388
dis-moi,0.0007901867495830413
fume,0.0007886780609847855
année,0.000787968647184783
bouge,0.000787585548599778
roule,0.0007788398960671041
content,0.000775464592574566
liga,0.0007751300388704638
femme,0.0007639122788429384
miss,0.0007632181223183631
ghetto,0.0007596343020811083
yeux,0.0007585208640581815
aide,0.0007578332465339988
volé,0.0007508296043984677
cette,0.0007492384129270758
putes,0.0007486532196845552
fumes,0.0007478248725550372
avenir,0.0007435097060752768
éloigne,0.0007422527370569654
cross,0.0007402479156424604
met,0.0007363090908855206
autre,0.0007334911052962489
you,0.0007327742576279969
dieu,0.0007320756915985469
regardes,0.0007317195678859453
con,0.0007310457529746369
sang,0.0007308278255509421
amis,0.0007294297215263868
mecs,0.0007256354815711324
boire,0.0007225810364279384
faim,0.00071676169873513
piste,0.0007163109496972763
dos,0.0007159895401007008
buvette,0.0007153005124480296
autour,0.0007142943624523018
mêmes,0.0007138382948522126
gamberge,0.0007110216136918873
laisse-moi,0.0007108214150536091
amour,0.00070815509095711
école,0.0007002803228446473
rentre,0.0006958775386372814
argent,0.0006942266075516872
péter,0.000694091672524978
elles,0.0006931538805569179
lalalalalalala,0.0006913238852402301
vente,0.0006904170118751703
passer,0.0006900618959619132
récolte,0.0006861063464837
répètent,0.0006861063464837
sème,0.0006861063464837
youyouyouyou,0.0006861063464837
fumer,0.0006834689599276904
roue,0.0006783782765669397
rendu,0.0006776451304918906
après,0.0006757444115572421
souvent,0.0006689223843750684
lève,0.0006632957153864501
taule,0.0006624333217026013
