Mot,Occurrence
je,0.11472154608517354
elle,0.013161646604737776
ouais,0.012160088967070966
moi,0.010431192662971718
pour,0.009979737879734905
il,0.0096359001925942
as,0.00899233102232938
tout,0.008950661724086175
y,0.008832367959243127
là,0.008823521716240804
quand,0.00846946412240573
comme,0.008124585747773298
rien,0.007217807314261927
toi,0.006198360798452105
aime,0.005569955549256439
va,0.0054691109916829425
veut,0.005201794170236897
lol,0.005191428378165378
loin,0.0051776688569212794
faut,0.00509781318598539
maman,0.0050652417621994544
vais,0.004695541120060379
oh,0.004533726365266287
sais,0.0043226762240449815
bien,0.004265944725262502
zone,0.0040167514087288865
dis,0.003798374750369678
trop,0.0035949793927231
gros,0.0035780900804937943
soir,0.00353936336938996
vie,0.003510934029590889
tokyo,0.003466549635206855
tête,0.0034664469853680643
même,0.0033355644190298933
poto,0.0032388161176750046
vois,0.0031784545602872947
ont,0.003171717239091547
sous,0.0031450482824831507
personne,0.0031004207109248012
pourquoi,0.0029991052955274594
fume,0.002920160231281134
ah,0.0029102103097227608
casse,0.002807387657140592
yo,0.002778761431968786
tous,0.002769494182090251
touche,0.002709993407997124
eh,0.002649667699742915
vu,0.0025847754550037618
viens,0.002544230945647366
seul,0.002512627693003035
beuh,0.0024912220692533847
club,0.0024509803921568415
gadji,0.002448508906276004
mets,0.0024334315626027194
mal,0.0024081842527753773
couilles,0.002355785756343377
pop,0.002352915518759987
lui,0.002308544791810594
frappe,0.0021895267844601754
parle,0.00211696342447543
bats,0.0020596143570000753
merci,0.0020368864437965463
sort,0.00198638502435701
toujours,0.0019428801647897321
love,0.001929696010013265
vous,0.0018835125846435553
donné,0.0018776078952592202
p'pa,0.001876832844574782
fatigué,0.0018173305231516629
nuages,0.0017804775869292016
était,0.0017717896975125045
maintenant,0.001748126706742781
gens,0.001721222777091597
nia,0.0016980251254764022
pense,0.0016975231315569763
peu,0.001689517436773002
belle,0.0016867030550375413
coeur,0.0016804312022405607
voir,0.001678216710218966
peux,0.0016575089816794897
hey,0.0016169455897809054
maille,0.0016087607857258454
faux,0.0016053036914933808
dis-moi,0.0015909206634233206
est-ce,0.0015730456704422062
prends,0.0015684203464762644
deux,0.0015671504960140918
passe,0.0015286116928916323
or,0.0015069146595336148
fou,0.0014844020372896973
emmenez-moi,0.0014710689767897878
depuis,0.0014629661706436897
canon,0.001451054805223799
scié,0.001451054805223799
quoi,0.0014168853792267786
veulent,0.0014118675832367213
crois,0.001401548733486314
par,0.0013975721927267717
sac,0.001388255454412813
lee,0.0013835379391406567
twin,0.0013766492691715884
mala,0.0013680084703144265
nique,0.0013651325084817981
parce,0.0013587945035316799
bruce,0.0013582342954159606
trace,0.0013416455289615005
shit,0.001331581545882815
bonne,0.0013068830538857175
ovni,0.0013016496646627278
ça,0.0012865481022537595
reste,0.0012815146214441146
temps,0.001264055795964696
amour,0.0012582603569182111
aux,0.001252488917756058
coup,0.0012367902201793652
platine,0.0012367529654423038
jaloux,0.0012363752578659088
étais,0.0012281666866445938
p'tit,0.001225687910265273
équipe,0.0012236729168334467
tire,0.001218949751953766
non,0.001218644097774722
danse,0.0012124535998925235
fils,0.0012094979266101024
monde,0.0012076902628161195
fois,0.0012027232849582093
popopopopolo,0.001201098146877146
connais,0.001193627169167674
dire,0.001168016061845088
bras,0.0011675963254112337
chouf,0.0011669973159061633
bandeur,0.0011659541391371951
nous,0.001165308084201921
jul,0.0011541494229466134
enculer,0.0011393429276834893
regarde,0.0011259920358328021
ha,0.0011238815248832768
wesh,0.0011207412232992786
tour,0.0011026434918094338
pah,0.0011001584228128754
oyoyoyoh,0.0010964912280701658
leur,0.0010877399320614765
oublie,0.0010859961062423473
passé,0.0010781163271112195
jamais,0.0010763029338876897
gta,0.0010760485134995454
plein,0.00107596981817938
moto,0.0010735462400979076
écoute,0.001066086948437109
barre,0.0010651826090642877
sang,0.001059178890205351
arrête,0.001044980917677972
bébé,0.0010407823638380954
chaud,0.0010317783142292404
vas,0.001024816421262961
ouh,0.0010207065826527317
étoiles,0.0010165534804753831
dos,0.0010058880767558306
nuit,0.0010057232182886682
donc,0.0010031050348466865
mis,0.0009999378855537918
tasse,0.0009973779739253987
bon,0.000993518279946565
après,0.0009914097190329733
mère,0.0009886731523035537
miss,0.0009843054333055672
heures,0.0009820561590109295
quartier,0.0009753164461820745
signe,0.0009752895541551745
devant,0.0009650801700525117
compte,0.0009620391960808812
chinois,0.0009601001937201708
rester,0.0009579670743768168
six,0.0009518824714862539
mmh,0.0009475342360169578
tou-tou-tou-tou-rou-tou-tou,0.0009398496240601421
khapta,0.0009303042569066839
laisse,0.000927291246427321
way,0.000925681036762753
bdg,0.0009154022344495068
met,0.0009149760843700247
eux,0.0009126257032286108
pensé,0.0009101021336838922
être,0.0008995934565982518
bip,0.0008962216714090501
avant,0.0008948207743286984
pète,0.0008920018529288711
alors,0.0008900319358049775
magique,0.0008792865217937368
mh,0.0008792865217937368
chez,0.0008768530932302272
rentre,0.0008731258168612105
chemise,0.0008690608636879619
moula,0.0008629091989230776
vis,0.0008604306506383529
potes,0.0008575713970786154
ailleurs,0.0008410570429201813
babala,0.000837871805613742
lalala,0.000837871805613742
mettre,0.0008337640463407167
puto,0.0008122916866550148
aller,0.0008098756451011449
avoir,0.000806377473512093
papa,0.0008063229922313118
sent,0.0008062833876788951
parles,0.0008052880520750135
police,0.0008050641327987065
gauche-droite,0.0008044951928613217
frère,0.0008040400057532713
refait,0.000798003250038165
yeux,0.0007916847767410657
ghetto,0.0007895031666980486
nanana,0.0007891881227187539
bagarre,0.0007872103369397322
sors,0.0007822875899991433
hein,0.0007659818915356471
rue,0.00076588034187222
niquer,0.0007642836701833642
toute,0.0007585390253438044
nan,0.0007537432600332719
célibataire,0.0007502039699298436
grosse,0.0007458324358751104
vers,0.0007373235999590188
ouhouhouhouh,0.0007331378299120242
quiero,0.0007331378299120242
douche,0.000729348900521665
folle,0.0007186021159400855
monsieur,0.0007167100836139911
hawaï,0.0007110066487190427
finir,0.0007104379120965921
mademoiselle,0.000706886796582854
inquiète,0.0007023754187095854
soucis,0.000699743858923916
cache,0.0006992759882420503
gentil,0.0006987985400869882
ratata,0.0006879682005809517
ratatata,0.0006879682005809517
fumette,0.0006877154777541099
pote,0.0006859195154975319
cassé,0.0006852639206163251
rampanpanpan,0.0006791171477079803
avocat,0.0006787347619266115
oui,0.0006758169503339451
ami,0.0006745504507706866
potos,0.0006721388027514067
pris,0.0006695546202156483
envie,0.0006678754398806105
gracias,0.0006663488825393403
autres,0.0006636566765680341
tant,0.0006621624103531717
joue,0.0006618165115608568
faisait,0.0006439914102456499
comment,0.0006419007562400971
pute,0.0006389111395683676
chapeau,0.000637908857533102
paille,0.000637908857533102
pis,0.0006368587666284755
dollars,0.000629391637957886
nuage,0.0006284038542103065
fort,0.0006280918700902218
puis,0.0006268073538095776
rappe,0.0006245544479949055
fasse,0.0006223419077149926
cerveau,0.0006201663645064111
jour,0.0006197704498070373
cherche,0.0006195643092534028
buzz,0.0006182958669666593
tranquille,0.0006176672440169582
monte,0.0006166958933906004
kich',0.0006160887167752101
claquettes,0.000615295256482098
part,0.0005941646384181585
route,0.0005923833533447126
près,0.0005904461880714492
sorte,0.0005874060150375889
sens,0.0005852850093557477
tard,0.0005836053464817701
aimes,0.000578614506018938
audi,0.0005706407821205384
problèmes,0.0005695530767377249
fête,0.0005605583591931518
guerre,0.0005596023185840652
été,0.0005526090122983423
armes,0.0005514488934095709
honda,0.0005505480236087591
team,0.0005466536437921829
rentrer,0.0005408963055970547
vient,0.0005404299186782176
sait,0.0005397554304326338
filles,0.0005382178042252579
mec,0.0005378386496005339
bois,0.000534132614485504
p'tite,0.0005330718325084622
celui,0.0005312295951024721
encore,0.0005306390958806791
night,0.0005296074754891033
moment,0.0005295632739716256
popopopopo,0.0005249093338423369
pochon,0.0005240290585764313
danser,0.0005218816752560614
entends,0.0005187053348431987
dégun,0.0005166436344164877
belles,0.0005162835507947916
piave,0.0005159958720330191
demain,0.0005140880892719664
ville,0.000511467372180183
santchelita,0.0005104355716878358
demande,0.0005103534922230352
choses,0.0005082559113863721
téléphone,0.0005059223283329487
combien,0.0005048910638067944
super,0.0005028494803888658
appelle,0.000499502974491438
lève,0.0004991340423197829
sport,0.0004983121363077381
feu,0.0004965823889062793
cash,0.0004956602991114614
roule,0.0004945036666513453
tourne,0.000494264641273398
préfère,0.0004929637364736642
place,0.000492644895644754
petits,0.0004923733366397117
frérot,0.0004896606293541344
yeah,0.0004895390551384623
autre,0.0004889411715392499
béné,0.0004866518353726368
bouger,0.00048592963503018644
gaffe,0.000484564921987081
envoie,0.0004827088479065935
changé,0.00048084003478661864
bague,0.0004754871974004362
putain,0.00047536739753602307
mandats,0.00047492314045794365
donne,0.0004735455858731648
ouhouh,0.0004692082111436955
flow,0.0004690823344789672
faudrait,0.0004684058407075594
gadjis,0.00046730355165240667
éteint,0.0004671785394638648
disent,0.00046599128697659485
vrais,0.00046518946339352946
capuché,0.00046511796276667473
fous,0.00046412230258506684
rap,0.00046038450230087666
j,0.0004596775624502306
dix,0.00045967516145775883
fini,0.0004596619920865164
garde,0.00045711112413185037
fond,0.00045635167791217314
marre,0.00045606654428191607
cent,0.0004553352941645346
album,0.0004544713186465511
perd,0.00045198875050220575
vue,0.0004513502030698177
tellement,0.000451201244045544
calcule,0.00045011252813203346
cagettes,0.0004495755781285397
beau,0.00044919384662454816
souvent,0.0004479898834737516
rs6,0.00044078149993991174
mise,0.00044068280565361096
kush,0.00044006336912515013
confiance,0.0004379169652952684
permis,0.000437321800493271
partout,0.0004370187820075787
frères,0.0004342067453131539
fifa,0.0004321060505990013
marseille,0.00043202962986111477
péage,0.00043096277083003154
africa,0.000428332531381175
matin,0.0004267581889858084
bizarre,0.0004264069847249025
ahhah,0.0004247837495050904
pleures,0.0004218541869595499
sûr,0.0004215558485246723
allume,0.00042073788584680137
besoin,0.0004206523411897754
genre,0.0004201578042880536
prendre,0.0004200322126979079
bout,0.00041864211801301873
ouai,0.0004171301446051172
avenir,0.00041636699085118516
rouler,0.0004161622542045363
mauvais,0.0004151044766748962
jeunes,0.00041484836144087907
putes,0.00041456943758686404
machine,0.00041376158335038363
p'tits,0.0004136803120518655
cherches,0.0004133769390943216
doudou,0.00041055718475073357
métro,0.000409863133468323
bloc,0.0004098598021621897
tours,0.0004056407356592391
arrive,0.00040376342921708106
dur,0.00040267814058951655
aussi,0.00040200925447379874
bdh,0.000400911445983267
joie,0.0004004466812191762
moins,0.00039696172003161645
cause,0.0003967975765232492
appelles,0.000396634663105144
coûte,0.00039576928371495303
attends,0.00039555154642638424
oeil,0.00039268729752102937
fraîche,0.000392601170213905
cartel,0.0003912140407347863
voulait,0.00039120860379507214
bobo,0.0003910665593602776
dp,0.0003904220086469612
boy,0.00039007564677523643
chassé,0.0003891752358724696
mange,0.00038899602760787645
studio,0.0003880930717371379
doucement,0.0003865058535184521
têtes,0.0003859245208763433
casser,0.00038486222278011546
déjà,0.00038459750839670687
trahi,0.000383874129020819
bat,0.00038363492628784346
risques,0.00038363492628784346
bouge-moi,0.00037955465587044204
aimais,0.00037844675631108575
pét',0.0003782747246320019
ennemis,0.00037688648566949854
bah,0.00037670401615297203
die,0.0003753871903545378
rend,0.00037474392617892465
douane,0.00037319795460106787
petit,0.0003728528463685138
gari,0.0003728386949402028
quelle,0.00037216022844681253
fier,0.00037201677768941755
dégâts,0.0003665689149560121
magnifique,0.0003665689149560121
manques,0.0003665689149560121
doigts,0.00036537675079854697
mama,0.0003643605577979038
derrière,0.0003642014121180221
promenade,0.0003626074656899695
début,0.0003619575073935877
marrons,0.0003612862802166703
ennuis,0.00036078240408923704
famille,0.0003604407277307428
traître,0.00035932236143405025
civils,0.0003581520119494816
port,0.0003547990478116105
mort,0.00035327428611341453
vite,0.0003526272036254968
métaux,0.0003524979518883438
tou-tou-tou-tou-tou-tou-tou,0.0003524436090225533
kash,0.0003520506953001201
drames,0.00035190615835777164
sépares,0.00035190615835777164
boule,0.0003503096147791516
gamberge,0.0003486575027532947
tchikita,0.0003467328864109142
'zine,0.0003454339907046823
blessé,0.0003449759747761675
sourire,0.00034395184834354743
13,0.000342789502067027
terre,0.00034245557520302245
sale,0.0003413101115089431
photo,0.0003407427746629506
ni,0.00034034072316913185
sortir,0.00033902710800570653
ennuie,0.00033812464880038763
laissé,0.0003366700018947223
vend,0.00033533152416972696
croit,0.0003351564534159818
folie,0.0003340067195346475
savoir,0.00033327676294982514
snap,0.00033200109728904537
mette,0.0003281994055315313
cents,0.00032794553977709553
dise,0.00032694273034983333
peur,0.0003260278170744461
femme,0.0003258750172546097
sera,0.0003257679188442481
folles,0.0003242758197944879
pensent,0.0003234769985860949
nanananana,0.00032258064516129065
quatre,0.0003216079644599819
année,0.0003197222292946183
capri-sun,0.00031954558962747994
volant,0.0003189253672854559
couteau,0.0003184574732586616
bâtards,0.00031791425900540244
matons,0.00031691595375152857
sax,0.00031658306722002767
amsterdam,0.0003161429791171301
affoler,0.00031610842993783875
enjaille,0.00031610842993783875
picoler,0.00031610842993783875
rigoler,0.00031610842993783875
pendant,0.00031522488665106346
voit,0.00031503630912514544
fêlé,0.00031403090064062027
taulards,0.00031328320802004734
tombés,0.00031328320802004734
dégoûté,0.0003130681886597073
gratte,0.0003123469751600262
violets,0.0003092920372103762
heure,0.0003077738783941207
flux,0.00030744078356404326
beaucoup,0.0003073439315144233
tue,0.0003062008924892768
ik,0.0003057636447026452
rendu,0.0003057462911235289
assez,0.0003047250091946948
bise,0.0003042895857694978
jusqu'à,0.0003026922876165271
finis,0.00030247342239920095
déguste,0.00030246460650342274
aiment,0.0003022536739998385
coucher,0.00030204180258547813
toutes,0.0003015334644163064
bisous,0.00030008690256222816
peut,0.0002999114633753188
nerfs,0.00029860584817481106
chauffer,0.00029751196614708733
crocs,0.0002972885328262347
oublies,0.0002964733510705724
fourrée,0.00029634898055950424
fréquenter,0.00029634898055950424
vante,0.00029634898055950424
ok,0.0002959607147838392
copine,0.0002957618996786795
cul,0.00029522621678434367
nord,0.00029431357982764416
vécu,0.0002936148086101977
verts,0.00029282621518484053
con,0.0002927915829718697
nananana,0.0002923976608187109
voiture,0.0002913885705047335
location,0.0002913779654017324
trahis,0.00029083988213824156
bouge,0.0002906229518117445
béquille,0.0002905560233230213
pétard,0.00028968212581149597
gars,0.0002896085819309453
tape,0.00028900432760964974
deum,0.00028866276971927575
ans,0.0002880188079365806
potion,0.0002874437000271967
celle,0.0002870449280941332
foutre,0.000286992787076376
frein,0.0002866914076321782
pépé,0.00028570978890543646
heuss,0.00028521996289984853
van,0.00028484174393744125
bouteille,0.0002831324247617104
attention,0.00028296547821165846
bolide,0.00028296547821165846
clairs,0.00028296547821165846
crapuleux,0.00028296547821165846
mélancolie,0.00028296547821165846
payais,0.00028296547821165846
père,0.00028296547821165846
entre,0.00028242951474839907
tournant,0.00028195488721804264
casque,0.0002796347377449126
num',0.0002790225322511392
'sine,0.00027827786066880495
donner,0.00027808676307007813
manières,0.0002778042502714564
tais,0.0002774130211638672
ciel,0.0002770547585745144
crie,0.00027546722276438425
prend,0.00027524448590820203
rec',0.000274794713477317
banane,0.0002745262322210182
compose,0.0002744116727828183
kalenji,0.00027297487047124147
bendo,0.00027268463981440624
chaque,0.0002724761919151153
profite,0.00027104665741653657
plan,0.00026964377898347876
millions,0.00026908579905816096
coups,0.00026757691322035594
dingue,0.00026718283472864393
méchant,0.00026676677266953007
mieux,0.00026642732385678526
i,0.0002662721016222438
racontes,0.0002652136525492908
flex,0.00026490198769413525
jalousie,0.0002648498183580601
pleins,0.0002648241497090347
pied,0.00026481196560081577
fada,0.0002637770416240686
perds,0.0002637642493330093
bas,0.00026314040637481745
classe,0.0002620982464096039
caisse,0.0002612904432910478
jeté,0.00026077503770109104
tp,0.00026027308788301466
tracer,0.0002599431390080451
connu,0.00025991423092451245
casa,0.00025889428167025767
hier,0.0002582472141314402
aurais,0.0002582202019512346
rafale,0.00025803984034919187
survête,0.00025799793601650957
voulais,0.0002573757041655666
tchi,0.00025736077476076237
salon,0.0002571972657775048
aïe,0.0002567394094993559
retrouver,0.0002567394094993559
jours,0.00025598395403722427
flics,0.0002559432442640491
'sin,0.0002558539916705063
go,0.0002554624447307141
ju-ju-jul,0.0002553804628998228
vas-y,0.0002538241049733471
chargé,0.00025320184204861697
'blèmes,0.00025270674871148414
askip,0.0002508148493589736
amis,0.0002507218687110605
sim,0.0002496032127288797
falloir,0.0002493993131894249
the,0.0002491455082184778
dolce,0.00024798969335279467
car,0.0002479846021439613
manger,0.0002476201119619122
crâne,0.0002466212883496106
damme,0.0002466212883496106
jean-claude,0.0002466212883496106
sois,0.00024605999499833744
marié,0.00024574349527879615
galère,0.00024551526599093557
loup,0.00024491371507867474
traîne,0.00024491371507867474
game,0.0002446267611763577
liasses,0.0002444348603330675
golo,0.00024356522175180727
fidèle,0.0002432629636987589
changer,0.0002431985477702506
arrêtes,0.00024247362635463506
malgré,0.00024197770733758734
bg,0.00024055738417843477
façon,0.00023977810294526137
braquages,0.00023960906486699855
point,0.00023940796506723865
mentale,0.0002390735380156822
rêve,0.00023903714845192672
moutons,0.00023859515174651675
putos,0.00023859515174651675
drôle,0.00023850439759286597
là-bas,0.00023820709934598244
maison,0.00023798196936408028
mafia,0.00023783109163110449
vovo',0.00023746157022897182
lèves,0.00023707918444760342
money,0.00023627784470507085
rouges,0.00023551333020219024
piques,0.00023520167673293864
tou-tou-tou-tou-lou-tou-tou,0.00023496240601503552
vaillants,0.00023496240601503552
cramé,0.00023442884209137903
trouve,0.00023424514076288453
merde,0.00023307364932748684
dieu,0.00023277258648104405
reviens,0.00023268410288679016
rétro,0.0002322775807119577
lendemain,0.00023193812896562328
regard,0.00023099285488397016
ensemble,0.00023097614690082967
bails,0.00023067425577444497
monter,0.00023023931692844242
collé,0.00022987896479626305
wie,0.00022932273352698388
palais,0.00022927783167596205
films,0.00022903775858086178
lever,0.00022852783627306725
patate,0.0002282812802084046
vit,0.00022795991845994156
outils,0.0002276058988810932
parler,0.0002271214217788468
netflix,0.00022710399274730413
fumer,0.00022668328772035282
taff,0.00022633574304926614
jouer,0.00022586569140195097
dors,0.00022569118022318499
viano,0.00022563125766030806
téléphoné,0.0002255890871279104
cross,0.00022552971934286314
faite,0.00022505321417308233
pars,0.00022452027164956165
taffe,0.0002242508350320266
zer,0.00022388876471685616
comptes,0.00022383893083620187
passer,0.00022358955794762303
moubzer,0.00022345502798654102
amuse,0.00022323920080366137
ouhouhouh,0.00022323920080366137
mode,0.00022283687378322247
nouvelles,0.00022251825969612143
écris,0.00022244180784273382
survêt',0.00022237231753307682
aimerais,0.00022206810599175277
sacem,0.00022197469681854064
serai,0.00022161417877755892
eau,0.0002209534325048244
achète,0.00022057364150157157
fout,0.00022042174466791278
sommeil,0.0002203625321112686
vodka,0.0002203193836726522
viseur,0.00022031839302366315
change,0.00021986965041455875
s,0.00021962908511837046
cinq,0.00021902377972465604
pépite,0.0002178642209119153
vant,0.0002177668357025655
pisté,0.0002176232079730945
cartent,0.0002164970772894568
rackettent,0.0002164970772894568
tmax,0.0002164970772894568
volent,0.0002164970772894568
pompes,0.00021638525627317936
lundi,0.00021625118977760635
