Mot,Occurrence
je,0.08393544974786726
comme,0.011899474128765103
pour,0.007346872357275554
tout,0.006331168118958193
as,0.005735342374865829
il,0.004860839703340387
négro,0.004855752517793327
y,0.004726796352647542
charbon,0.004690449791735341
you,0.004575964379463113
vais,0.004381398699979379
rien,0.0036585205109579337
moi,0.0036081568606439064
même,0.0035666064018539563
charbonner,0.0034806822137138883
i,0.0034410586872801836
jamais,0.0033502757588204837
fuck,0.0032451101298695165
être,0.003213320241254717
leur,0.0031052398918609034
toi,0.0030161769967455695
toujours,0.0029893376182071356
mère,0.002964536864126728
we,0.0029026863278029487
vie,0.0028834386505110403
wu-tang,0.0028726460261729973
loin,0.002866067384006991
izi,0.0028162831647752322
ho,0.0027972027972027976
sous,0.002795387976304081
billets,0.0027874063947545737
va,0.002757803881527531
trop,0.0027441744184506624
toute,0.002688696915308635
personne,0.002651719914011235
non,0.0025335734094115866
punisse,0.0025284117640491915
tous,0.002511385820802091
bien,0.002480788453371386
elle,0.0023430587403955897
autres,0.0023237353983230177
nou,0.0022887358438810415
nous,0.002269949892389074
violets,0.0022135416666666796
vois,0.002188948502349295
adieu,0.0021523178807947145
love,0.0021147237642083006
noir,0.0021123055732636914
dieu,0.0020914324040996533
juste,0.002046242299128258
yo,0.0020376239545985865
quand,0.0020138480775962475
pays,0.001986754966887429
toutes,0.001984322747496669
bakel,0.0019831228545525823
ont,0.0019741345148758275
gros,0.0019626736457229142
habibi,0.0019439044709802834
aime,0.0019332836757308322
the,0.0019243808375464136
dire,0.0019186006666060454
négros,0.0018722697506761395
aux,0.0018175333337971833
ni,0.0018109688034899992
city,0.001807290286676137
là,0.0017995822151622414
deux,0.0017774872829310778
fois,0.0017769485214621777
calme,0.0017585442257780186
par,0.0017508073820209698
game,0.001750709650610794
now,0.0017356093273964664
très,0.0017299217658946966
rap,0.0017235452403412286
cul,0.001722102551820281
bibi,0.0016662038322688144
dis,0.0016621505082386081
pourquoi,0.0016489955963675871
partir,0.0016331658291457384
92i,0.001619881321654022
chez,0.0015945612725129462
up,0.0015934987562049295
histoire,0.001583601196978702
couilles,0.0015586006117797881
oui,0.001555414485509644
lang,0.0015532544378698315
vini,0.0015381513120942647
mové,0.0015162721893491212
temps,0.0014453493323631026
duc,0.001418534480687498
baise,0.0014098364753412735
yeah,0.0013783963826054972
meilleurs,0.0013614948898447985
wu-tang-clan,0.0013565272901372488
viens,0.0013514694624838296
monde,0.0013413743676072994
seul,0.00133147908652339
my,0.0013240966471914988
bang,0.0013218160625947566
parle,0.0013195910951674357
choisi,0.0013143069608130414
pute,0.0013119109747043633
millions,0.0012915082572561689
faut,0.0012799388094282553
rue,0.0012601578870958666
vwè,0.0012573964497041494
coeur,0.001250573289558785
nique,0.0012447795193693697
peux,0.0012364208774254966
peu,0.001224817783597345
guerre,0.0012235081440621432
to,0.0012196105009418838
it,0.0012089921648853882
vous,0.0012004112840480739
partent,0.0011655011655011724
premiers,0.0011655011655011724
suis-je,0.0011655011655011724
chatte,0.0011503004226064086
niquer,0.0011441483781091596
vas,0.0011408482071559646
eux,0.0011248180012658246
walabok,0.001118067978533095
beaucoup,0.0010991210528239618
contre,0.001093333454930409
car,0.0010927012282051832
donc,0.001088309494475386
tuer,0.0010842473925811423
argent,0.0010830031381573266
pris,0.0010629599006995347
in,0.0010598589320551172
validée,0.0010573618821041503
alone,0.0010537407797681772
are,0.0010537407797681772
gang,0.0010508698616816942
vite,0.001047598227380177
lui,0.0010468394911626107
quelques,0.0010350280168006135
passé,0.0010310588531944362
oseille,0.0010105629760524472
vitesse,0.001001136304981629
mets,0.0009999025856769965
and,0.0009968715016322666
pirates,0.0009967173429958711
sombre,0.000996671595885699
tellement,0.000990126140172013
coup,0.0009900507487927198
leurs,0.0009874954807263154
sais,0.0009867188747740255
fumer,0.000980167103325123
arme,0.0009799096588003124
fwa,0.0009724780229110389
el,0.0009654789002970481
avant,0.0009574703781106577
oh,0.0009559652325526753
balle,0.0009540545226190776
ouais,0.0009530180850763892
paris,0.0009411356423240479
aussi,0.0009378717577031199
of,0.0009362981489383468
i'm,0.0009312799553843894
riche,0.0009303225779149931
glock,0.0009298174007038974
baisais,0.0009156101669594901
midi,0.0009128976390836571
envie,0.000905601815246144
follow,0.0009049844839087023
bitch,0.0009011310397074224
faudra,0.0008988288209351961
allez,0.0008983801801256355
grand,0.0008946416256696017
plastique,0.000892857142857148
mettre,0.0008913753935478961
quoi,0.0008852988715773649
reste,0.0008779659146666693
365,0.0008701705534284721
no,0.0008642347159800379
passe,0.0008595523969895418
mieux,0.0008526564677970581
zot,0.0008505917159763363
tête,0.0008467234796090497
shit,0.0008448383983315421
alibi,0.0008331019161344072
juge,0.0008331019161344072
rain-té,0.0008331019161344072
jack,0.0008291798587400911
crois-moi,0.0008289646133682879
mères,0.0008183662859921866
derrière,0.0008122892654634687
bas,0.000810883792497719
chicha,0.000803903209760951
demande,0.0007881623135885419
queue,0.0007858586103593177
mi,0.000777236419077927
terrain,0.0007766390841446296
carrière,0.000770487057548502
flow,0.0007625759832312559
bat,0.0007583976578375121
kush,0.0007559714887669107
regretterai,0.0007537688442211099
laisse,0.0007525260698764041
lo,0.0007490636704119894
there's,0.0007489859722519517
première,0.000747197069639669
vont,0.0007414211586880709
'em,0.0007374631268436621
est-ce,0.000735925027172471
or,0.0007290067909024644
nigga,0.0007281390686439879
fils,0.0007253381225733782
booba,0.0007249894949352023
premier,0.0007212098896402508
place,0.0007184463776244394
qatari,0.0007172976701417036
jolie,0.0007142857142857184
lambda,0.0007142857142857184
sûr,0.0007088304430720072
petite,0.0007067994882188156
ah,0.0007061685028693057
pa,0.0007052751544600762
niggas,0.0007041767010060237
fais-moi,0.0006995242445464518
fume,0.0006988217276589909
seule,0.0006973960884288828
mula,0.0006961364427427777
aurais,0.0006946835605530497
vu,0.000693397040087881
crois,0.0006879724907342334
double,0.0006859690794478325
that,0.0006843579343675627
serai,0.0006734815799046195
nuit,0.0006715558747974082
armé,0.0006613033803508134
attila,0.0006606765327695561
only,0.0006579645704133568
étais,0.0006574385480947473
part,0.0006557360363613021
rappelle,0.0006537371976465462
portes,0.0006532556092384531
air,0.0006523663485068175
français,0.0006488055602880765
femme,0.000648607449417613
peut-être,0.0006443172247525485
amour,0.0006432987117629051
crime,0.0006399972717537442
prends,0.0006368303980831913
30,0.0006356695852666772
bats,0.0006303809207907773
baiser,0.0006195268743119051
cas,0.0006146991519604728
souffrir,0.0006146201861324596
souvienne,0.0006146201861324596
money,0.0006088165658752532
abâtardi,0.0006010996687473276
bacardi,0.0006010996687473276
désespoir,0.0006010996687473276
pétard,0.0006010996687473276
tahan,0.0006010996687473276
zlatan,0.0006010996687473276
mort,0.0005991389093775968
petit,0.000598318272520439
suce,0.000592814476902475
mô,0.0005917159763313644
zer,0.0005896145061725557
2,0.0005873881684084551
10,0.0005872332795409736
kopp,0.000583864480796545
street,0.0005830491731343535
donne,0.0005774668696990418
tombes,0.0005774355247465721
calibré,0.000576882132810591
sale,0.0005760537657022419
mal,0.0005751494881929679
triste,0.0005726456598947383
pars,0.0005719930273817322
terre,0.0005704825004435594
vient,0.0005689738231446201
venir,0.0005678170144462312
know,0.0005675665855165157
92izi,0.000566553521118929
noire,0.0005662690679539506
mwen,0.0005653147200074184
eu,0.0005644042132320335
tú,0.0005617977528089921
encule,0.0005529891961427243
rafale,0.0005518990813108461
eh,0.0005509022812393631
di,0.0005496974259794414
turfu,0.0005493726163713089
devant,0.0005459916042844372
like,0.0005442581602063079
pussy,0.0005441871041052722
moins,0.0005426748201543567
afrique,0.0005425729411596853
want,0.0005420220008400448
suite,0.0005418422636965694
boule,0.0005417255263516716
prison,0.0005403833481935341
connais,0.0005401820643791393
boulbi,0.0005373796254429208
pétasse,0.0005372519152968798
à,0.0005357142857142889
avoue,0.0005353610251447909
numéro,0.0005339756911267406
uzi,0.0005321757297598013
nom,0.0005319187850753198
plan,0.0005291110553971967
aimais,0.0005286809410520751
should,0.0005268703898840886
yoo,0.0005244755244755245
og,0.0005241012687898977
ak-47,0.0005232698336146617
chance,0.000522795235263021
manger,0.0005219669954769294
million,0.0005159285824280743
quitté,0.0005116829699394256
crasher,0.0005073508742661125
pop,0.0005072048555845619
daronne,0.0005060947795657574
renoi,0.0005056362985211957
mains,0.0005054508754044451
féfé,0.0005048451973590766
iatches-bi,0.0005041089920208241
ratpi,0.0005041089920208241
weed,0.0005041089920208241
marche,0.0005034892915342954
trois,0.0005034782739833778
racontent,0.0005027652086475616
vaincus,0.0005027652086475616
vainqueurs,0.0005027652086475616
écrivent,0.0005027652086475616
aurai,0.0005024764071731626
long,0.0005006298992703199
rappe,0.0004993659109370751
merde,0.0004986988661181203
ans,0.0004984823836787589
aimé,0.0004982057647902566
rouge,0.0004970948495818066
iphone,0.0004967364733147896
artiste,0.0004955310330279366
nez,0.000492625280746145
tony,0.0004919222703053263
tirer,0.0004916136395521963
dois,0.0004908332177477067
versace,0.0004901436645905551
louis,0.0004887857512145651
ak,0.00048803144365622335
ennemis,0.0004797363195838128
balles,0.00047822149069050583
don't,0.0004764046374729008
dors,0.0004703481876318157
dirait,0.00046841293602310676
perdu,0.0004677188271448137
elles,0.00046669360288842485
time,0.0004662746235007351
ke,0.00046566610499366664
for,0.00046493742797295586
kalash,0.0004620567616271528
damme,0.0004619510106586773
méfier,0.0004619510106586773
van,0.0004619510106586773
sang,0.0004604728958312982
humeur,0.000459694462207849
pirate,0.0004592061930275071
besoin,0.00045878760061436667
bouche,0.00045848645398965867
jours,0.0004573245950688044
grosse,0.0004550065285635975
92,0.0004530225193957003
dangereux,0.0004496402877697868
