Mot,Occurrence
je,0.07316619468043789
roule,0.03646510078294203
hollande,0.035507246376811755
scooter,0.035507246376811755
à,0.02177938808373601
'zin,0.01465517241379317
vie,0.014517741129435349
contacts,0.01388888888888895
deux-trois,0.01388888888888895
va,0.01110139374757071
belle,0.010344827586206943
françois,0.009420289855072508
billets,0.0092592592592593
pour,0.008591537564551098
boites,0.008333333333333371
chaussures,0.008333333333333371
remplis,0.008333333333333371
comme,0.007771114442778647
black,0.006896551724137962
charbonner,0.006704980842911908
daft,0.006521739130434812
punk,0.006521739130434812
kalash,0.006226053639846772
bu,0.006034482758620717
packs,0.006034482758620717
file,0.005555555555555581
tout,0.005025265145205198
faut,0.004789272030651362
plaques,0.004789272030651362
couilles,0.004661558109833992
cherches,0.0044283413848631445
rien,0.0044283413848631445
sous,0.004310344827586227
cent,0.00383141762452109
4,0.003544061302682008
12,0.003448275862068981
bagdad,0.003448275862068981
choix,0.003448275862068981
clic-clac,0.003448275862068981
gadji,0.003448275862068981
plaque,0.003448275862068981
rs4,0.003448275862068981
'sin,0.003364984174579392
quand,0.003364984174579392
mamé,0.0033330556943750498
casque,0.003035982008995516
minimum,0.002898550724637694
aime,0.0027777777777777905
c-tru,0.0027777777777777905
gamos,0.0027777777777777905
pure,0.0027777777777777905
putes,0.0027777777777777905
bat,0.00277777777777779
shit,0.002681992337164763
tous,0.002608418013215626
toi,0.002576489533011284
dis,0.0025445610528069414
beurre,0.0024071297684491195
vu,0.0023752012882447774
alonzo,0.001915708812260545
euro,0.001915708812260545
faudrait,0.001915708812260545
fous,0.001915708812260545
mort,0.001915708812260545
mourir,0.001915708812260545
nouvelle,0.001915708812260545
pété,0.001915708812260545
vous,0.001915708812260545
album,0.0018837803320562027
année,0.0018837803320562027
capi,0.0018837803320562027
capo,0.0018837803320562027
comoriennouveau,0.0018837803320562027
dei,0.0018837803320562027
marseille,0.0018837803320562027
oui,0.0018837803320562027
sale,0.0018837803320562027
treize,0.0018837803320562027
yeah,0.0018837803320562027
aimes,0.0018518518518518604
allez,0.0018518518518518604
dois,0.0018518518518518604
elle,0.0018518518518518604
peux,0.0018518518518518604
aux,0.0018199233716475176
lève,0.0018199233716475176
noire,0.0018199233716475176
chouf,0.0017879948914431756
mains,0.0017879948914431756
nord,0.0017879948914431756
quartier,0.0017879948914431756
temps,0.0017879948914431756
'zins,0.0017241379310344905
go,0.0017241379310344905
hab,0.0017241379310344905
nez,0.0017241379310344905
polo,0.0017241379310344905
shark,0.0017241379310344905
soirée,0.0017241379310344905
tape,0.0017241379310344905
chatte,0.001682492087289696
met,0.001682492087289696
porte,0.001682492087289696
six,0.001682492087289696
ferme-là,0.0016505636070853538
hnine,0.0016505636070853538
rap,0.0016505636070853538
avant,0.0015867066466766688
bac,0.0015867066466766688
halal,0.0015867066466766688
heures,0.0015867066466766688
or,0.0015867066466766688
bisous-bisous,0.001449275362318847
che-bou,0.001449275362318847
comorien,0.001449275362318847
coup,0.001449275362318847
deux-roues,0.001449275362318847
devine,0.001449275362318847
président,0.001449275362318847
pâtes,0.001449275362318847
sousou,0.001449275362318847
vas,0.001449275362318847
10,0.0009578544061302725
11,0.0009578544061302725
14,0.0009578544061302725
18,0.0009578544061302725
4x4,0.0009578544061302725
98,0.0009578544061302725
abdomène,0.0009578544061302725
acquitter,0.0009578544061302725
africaine,0.0009578544061302725
afrique,0.0009578544061302725
alloc',0.0009578544061302725
america,0.0009578544061302725
amg,0.0009578544061302725
anonymat,0.0009578544061302725
aou,0.0009578544061302725
audemars,0.0009578544061302725
baht,0.0009578544061302725
balles,0.0009578544061302725
baraka,0.0009578544061302725
baraque,0.0009578544061302725
baumettes,0.0009578544061302725
bellucci,0.0009578544061302725
besoin,0.0009578544061302725
bonne,0.0009578544061302725
bronze,0.0009578544061302725
cancer,0.0009578544061302725
carabine,0.0009578544061302725
castellane,0.0009578544061302725
cellophane,0.0009578544061302725
chaque,0.0009578544061302725
chevaux,0.0009578544061302725
châssis,0.0009578544061302725
cocaïne,0.0009578544061302725
code,0.0009578544061302725
colons,0.0009578544061302725
coton,0.0009578544061302725
croient,0.0009578544061302725
croyants,0.0009578544061302725
crève,0.0009578544061302725
cul,0.0009578544061302725
culture,0.0009578544061302725
dette,0.0009578544061302725
dieu,0.0009578544061302725
discrimination,0.0009578544061302725
dites-leur,0.0009578544061302725
dix,0.0009578544061302725
dix-huit,0.0009578544061302725
dos,0.0009578544061302725
décapité,0.0009578544061302725
déter',0.0009578544061302725
emmerde,0.0009578544061302725
envie,0.0009578544061302725
euros,0.0009578544061302725
familiale,0.0009578544061302725
farine,0.0009578544061302725
fouetté,0.0009578544061302725
fric,0.0009578544061302725
fume,0.0009578544061302725
grands,0.0009578544061302725
grosse,0.0009578544061302725
grâce,0.0009578544061302725
guerlain,0.0009578544061302725
hall,0.0009578544061302725
heisenberg,0.0009578544061302725
immigré,0.0009578544061302725
impôts,0.0009578544061302725
insulter,0.0009578544061302725
italia,0.0009578544061302725
jamaïca,0.0009578544061302725
jerrican,0.0009578544061302725
karité,0.0009578544061302725
kg,0.0009578544061302725
kilos,0.0009578544061302725
lamelles,0.0009578544061302725
leybou,0.0009578544061302725
luynes,0.0009578544061302725
madinina,0.0009578544061302725
malik,0.0009578544061302725
maman,0.0009578544061302725
marianne,0.0009578544061302725
marine,0.0009578544061302725
mauvaise,0.0009578544061302725
midi,0.0009578544061302725
