Mot,Occurrence
je,0.12451641299582787
pour,0.0216958195537543
comme,0.019764176080499317
oh,0.01879388627082584
ghetto,0.014575411913815
yeah,0.01394169835234478
vient,0.012674271229404347
coeur,0.009515378438258911
enzo,0.009505703422053261
tah,0.009505703422053261
viens,0.009505703422053261
ouh,0.009259157800155625
benzo,0.008871989860583043
moi,0.007931463969640212
il,0.007684918347742578
skrr,0.007604562737642608
nan,0.007010288111108687
pays-bas,0.00697084917617239
oui,0.0067243035542747555
elle,0.006684125749224771
vais,0.006683386879111082
trop,0.00638698843595781
aime,0.0063371356147021735
big,0.0063371356147021735
cocaïne,0.0063371356147021735
drogue,0.0063371356147021735
essaye,0.0063371356147021735
fuck,0.0063371356147021735
gun,0.0063371356147021735
ken,0.0063371356147021735
paie,0.0063371356147021735
ponks,0.0063371356147021735
eh,0.005763688760806934
envoler,0.005763688760806934
monnaie,0.005763688760806934
tout,0.005703422053231956
adn,0.005089058524173043
connais,0.005089058524173043
cul,0.005089058524173043
envie,0.005089058524173043
fin,0.005089058524173043
mmh,0.005089058524173043
pompes,0.005089058524173043
sku,0.005089058524173043
wah,0.005089058524173043
yah,0.005089058524173043
faut,0.004803073967339111
roule,0.004803073967339111
prends,0.004476172735341506
veut,0.004149271503343902
deux,0.003842459173871289
lève,0.003842459173871289
recommence,0.003842459173871289
round,0.003842459173871289
sous,0.003842459173871289
violence,0.003842459173871289
zoné,0.003842459173871289
yeah-yeah,0.003802281368821304
juste,0.0035051440555543436
leur,0.0035051440555543436
peut,0.003188656709876079
compter,0.003178242823556739
tous,0.003178242823556739
y,0.003178242823556739
meurs,0.0031685678073510868
no-no,0.0031685678073510868
schmoke,0.0031685678073510868
vis,0.0031685678073510868
bédo,0.002881844380403467
wesh,0.002881844380403467
achètes,0.0025445292620865216
aimable,0.0025445292620865216
alliance,0.0025445292620865216
après,0.0025445292620865216
arracher,0.0025445292620865216
assaut,0.0025445292620865216
avoue,0.0025445292620865216
basket,0.0025445292620865216
battre,0.0025445292620865216
bientôt,0.0025445292620865216
blanches,0.0025445292620865216
break,0.0025445292620865216
café,0.0025445292620865216
cessé,0.0025445292620865216
chargeur,0.0025445292620865216
clope,0.0025445292620865216
codé',0.0025445292620865216
combien,0.0025445292620865216
comment,0.0025445292620865216
cr,0.0025445292620865216
crever,0.0025445292620865216
cuir,0.0025445292620865216
debout,0.0025445292620865216
dis-nous,0.0025445292620865216
déclin,0.0025445292620865216
déjà,0.0025445292620865216
encore,0.0025445292620865216
enfonce,0.0025445292620865216
familial,0.0025445292620865216
filles,0.0025445292620865216
fusil,0.0025445292620865216
fusillade,0.0025445292620865216
fête,0.0025445292620865216
glock,0.0025445292620865216
griffes,0.0025445292620865216
génétique,0.0025445292620865216
haleines,0.0025445292620865216
hémoglobine,0.0025445292620865216
joie,0.0025445292620865216
limonade,0.0025445292620865216
longtemps,0.0025445292620865216
loue,0.0025445292620865216
mentir,0.0025445292620865216
montrer,0.0025445292620865216
niquer,0.0025445292620865216
paniеr,0.0025445292620865216
peux,0.0025445292620865216
physique,0.0025445292620865216
prison,0.0025445292620865216
remontada,0.0025445292620865216
retire,0.0025445292620865216
rs4,0.0025445292620865216
sable,0.0025445292620865216
salir,0.0025445292620865216
sent,0.0025445292620865216
shee,0.0025445292620865216
sourire,0.0025445292620865216
stup',0.0025445292620865216
sucent,0.0025445292620865216
tales,0.0025445292620865216
terrain,0.0025445292620865216
toujours,0.0025445292620865216
tourne,0.0025445292620865216
va,0.0025445292620865216
venu,0.0025445292620865216
viens-nous,0.0025445292620865216
voir,0.0025445292620865216
vеrre,0.0025445292620865216
élargit,0.0025445292620865216
être,0.0025445292620865216
gros,0.0025348542458808695
mets,0.0025348542458808695
acheter,0.0019212295869356444
air,0.0019212295869356444
allemand,0.0019212295869356444
animal,0.0019212295869356444
billet,0.0019212295869356444
bridé,0.0019212295869356444
bédos,0.0019212295869356444
casse,0.0019212295869356444
chaque,0.0019212295869356444
charger,0.0019212295869356444
constellations,0.0019212295869356444
deuxième,0.0019212295869356444
disparition,0.0019212295869356444
endors,0.0019212295869356444
femme,0.0019212295869356444
ferais,0.0019212295869356444
go,0.0019212295869356444
hôtel,0.0019212295869356444
idéalement,0.0019212295869356444
illégalement,0.0019212295869356444
littéralement,0.0019212295869356444
milieu,0.0019212295869356444
monter,0.0019212295869356444
morty,0.0019212295869356444
moteur,0.0019212295869356444
nuit,0.0019212295869356444
pa-pa-pa-pa-pah,0.0019212295869356444
peu,0.0019212295869356444
porte-avion,0.0019212295869356444
premier,0.0019212295869356444
remplie,0.0019212295869356444
romance,0.0019212295869356444
sacoche,0.0019212295869356444
salaire,0.0019212295869356444
saltos,0.0019212295869356444
sapes,0.0019212295869356444
ta-ta-ta-ta-ta-tah,0.0019212295869356444
verrais,0.0019212295869356444
voie,0.0019212295869356444
études,0.0019212295869356444
putain,0.001901140684410652
eau,0.0015943283549380396
jamais,0.0015943283549380396
mort,0.0015943283549380396
sac,0.0015943283549380396
blé,0.0012674271229404347
colossales,0.0012674271229404347
dégâts,0.0012674271229404347
gâteau,0.0012674271229404347
helvetica,0.0012674271229404347
lossas,0.0012674271229404347
manger,0.0012674271229404347
mercedes,0.0012674271229404347
p'tite,0.0012674271229404347
plein,0.0012674271229404347
quand,0.0012674271229404347
quer-bra,0.0012674271229404347
sommes,0.0012674271229404347
sortir,0.0012674271229404347
venetta,0.0012674271229404347
vie,0.0012674271229404347
vois,0.0012674271229404347
équipe,0.0012674271229404347
éteint,0.0012674271229404347
5000,0.0009606147934678222
