Mot,Occurrence
je,0.137184111451796
pour,0.01275871513960055
trop,0.01086038898877542
tout,0.009925890715021254
moi,0.009809380238717563
ouais,0.009198389205951207
comme,0.008657686538024926
peux,0.008647021712345146
quand,0.008624303034306289
rien,0.007491924529055893
toi,0.007390883573772425
il,0.007357861624015558
oh,0.00663341509172625
même,0.006613638818072392
vois,0.006242087028719671
vie,0.005933224734397232
tourne,0.0058426428023851795
faut,0.005404088318659982
gros,0.004883675505388635
aime,0.004478849719293853
alors,0.004438677886975722
fais-le,0.0041847041847041895
elle,0.003810313593611509
fume,0.0037076326780833427
rêve,0.003649226748835798
in,0.003568851783137502
va,0.003543645167242449
vas-y,0.003495751702699164
tête,0.0034577391533601115
vous,0.0033083201740574802
mamasita-iaha,0.003228410008071029
bon,0.003197453394536101
i,0.003140361939965058
temps,0.0030438567887973314
adapte,0.0029069767441860495
gens,0.0028269957033642667
beuh,0.0027891799973085727
wesh,0.002743413496043132
mets,0.0027356421814393826
sous,0.0027240265629201923
mal,0.0026919495542246106
ça,0.002678571428571431
bien,0.0026564537695767903
monde,0.002652362154723054
reste,0.0026057462214230643
aux,0.002553590461303841
coeur,0.0025422834083085955
rond,0.00254124060611424
poto,0.0025218171359072438
mercé,0.002465127465127468
crois,0.0022970762733244897
jamais,0.0022655382600437262
veut,0.0022598927013224024
parle,0.0022444818932456576
histoire,0.002225718561725318
nous,0.0022021293693848427
autre,0.002153505915272531
valeurs,0.002131057895830392
tous,0.002112347852368952
veulent,0.002110561359166905
lit,0.00204566439216785
ont,0.0020162050296478632
seul,0.0019835011488734487
passe,0.0019474996182162595
pense,0.0019470817379844785
trouve,0.0019359374688824689
petits,0.0019338880406505323
you,0.0019154126296983462
non,0.0019136514195169964
dire,0.0019079625196835237
dis,0.0018953031328230595
ouest,0.001885902876001888
personne,0.0018683140746147565
lova,0.001849283402681463
oui,0.0018467459380648575
voir,0.0018222786329199383
fils,0.0018031179900530857
choqué,0.0017981467625374137
regardez,0.0017857142857142874
reproche,0.0017857142857142874
sors,0.0017593612315213328
connais,0.0017311848817521834
rap,0.0017086005739581846
oublie,0.001678264896182669
petit,0.0016756961665314986
part,0.001647025078394385
nique,0.0016419860248409503
donné,0.0016404337242113868
regarde,0.0016137022494427627
famille,0.0016109694511155462
folles,0.0016018186008051815
â-pas,0.0015934844192634575
quartier,0.0015911723208181898
pourquoi,0.0015800947039469563
chaud,0.001577793642463004
banal,0.0015746265746265766
homme,0.001528265460144479
maintenant,0.0015139269428366881
frère,0.0014963029335081008
billets,0.0014909725645744208
assez,0.0014561510750693064
laisse-moi,0.0014263126007244482
vu,0.0014242575001870191
valeur,0.001420454545454547
jul,0.0014111427095766357
prends,0.0014104556580764344
dis-moi,0.0013845340115068937
pleure,0.0013592762148672793
beaucoup,0.0013564176494617528
perdu,0.0013411964651898684
deux,0.0013385894745873343
dieu,0.0013134894506495844
mettre,0.0013010036447247556
dedans,0.0012913839101065994
soleil,0.001290829859017708
marseille,0.0012703279637141613
boule,0.0012675689880213635
cité,0.0012672049481556504
pète,0.0012371203475853162
my,0.0012311932162079918
mec,0.0012291810318281766
danse,0.0012091672104520476
fou,0.0012019286495523595
soir,0.0011983940903121486
âge,0.0011957449145460276
yeux,0.0011925811614219716
appart',0.0011888624351614743
plane,0.00116720146699969
jaloux,0.0011656032159475319
comment,0.0011505358801900893
laisse,0.0011394916208711163
malheur,0.0011305105344594204
bolide,0.0011228490605989644
ennemis,0.0011204381796854706
par,0.001119407562623638
test,0.0011185793279728134
bande,0.0011162593330006404
doigt,0.0011124909198572139
game,0.0011116661413156234
i'm,0.0010951350237064536
taille,0.001086448891540766
arrive,0.0010860491355236732
larmes,0.0010804689737610883
contre,0.0010692099503307932
vas,0.0010515246550690158
