Mot,Occurrence
je,0.09330423469258445
comme,0.014864029485305096
pour,0.008516468922852448
27,0.007010047206716068
leum,0.005813953488372178
vie,0.005689281841530147
tout,0.0047787407253993925
savage,0.004281162883313434
fuck,0.0042451903582926415
leur,0.0038157634574268818
il,0.0037456419840018835
même,0.0037213994864553263
vends,0.0035704921132182843
tous,0.003562075103916938
elle,0.003519134283176503
bien,0.003474568394504389
gros,0.0034277515859402717
mets,0.003406593939400647
pute,0.0033439894084174382
rien,0.0033355711962204447
trop,0.0033146582745582067
nigga,0.0031472223033251834
numéro,0.0029966029579422504
sous,0.002978333107877998
sang,0.0029452465897559944
reums,0.002906976744186089
seum,0.002906976744186089
va,0.002887138978412096
nous,0.0028823888245079242
monde,0.0028264284956965127
prends,0.002806527173423455
double,0.0027856798324018663
magnum,0.0027151211361737763
négro,0.002677449381621513
finition,0.002612540192926083
bitch,0.00260081694523257
veut,0.002598228538201519
donne-moi,0.002590883381324596
80,0.002497729336966402
zetrei,0.002497729336966402
peux,0.0024873745059845135
cailleras,0.0024834437086092794
toujours,0.0023888900316340494
temps,0.002336094625681749
moi,0.0023021042031644654
audemars,0.0022945804195804533
bruit,0.0021280422865641267
quand,0.0020969516892877962
c,0.0020893267092529054
sale,0.0020733425813301907
dire,0.0020424681448470558
coke,0.0020224562236031045
sinaloa,0.0020195578231292813
el,0.0020024645717806595
back,0.001988059266924702
brille,0.0019747519255328954
rentrer,0.001963010519748864
rap,0.0019542516655488263
kalachnikov,0.0019528307404408046
chapo,0.0019511193263503862
toi,0.001946792812841595
cul,0.0019307487785051513
par,0.001922103260323662
besoin,0.0019173899891584524
juste,0.0019161825486086253
tieks,0.0019102292537834218
bonjour,0.001899774080920113
faut,0.0018990620200208528
putains,0.001889482333949791
voir,0.0018842294915940192
future,0.0018749345938140242
argent,0.001873185782848569
cash,0.0018730783120782957
vous,0.001831196783715072
kaaris,0.0017815967501175751
bonne,0.0017651657381313338
loi,0.0017504612358683269
attends,0.0017324233683984915
sors,0.0017205338647697135
mélange,0.0016986710183560926
h,0.0016841317365269709
oui,0.0016839434372154598
biz,0.001676245210727994
mentalité,0.0016556291390728529
passe,0.0016264610114910425
écouter,0.0016220600162206052
pendant,0.0016005057115112554
four,0.0015978959501633178
tripoli,0.0015664160401002555
déjà,0.0015104704574499792
devant,0.0014991940799865674
plein,0.0014676505058140224
cette,0.0014627526287133348
négros,0.0014341324812168614
deux,0.0014313406205051218
vois,0.001402540098696718
arme,0.0013905991991166888
nique,0.001381843298867267
copine,0.0013786764705882555
belek,0.001371431896569985
jamais,0.0013677260039647533
chez,0.0013503220853274887
toutes,0.0013375028684090768
tué,0.0013111888111888305
chatte,0.001306504898656165
hnouch,0.0013041733547351716
base,0.0013037938048509696
homme,0.0012938153073026562
270,0.0012922972412095087
autre,0.0012896336893326761
shit,0.0012876164788638213
sablier,0.0012831657830108614
tablier,0.0012831657830108614
oiseaux,0.0012731979110879833
situation,0.0012712941774726712
entre,0.0012689744194487736
euros,0.001264328627292984
bando,0.0012623744676652708
tête,0.0012512018440308031
vu,0.0012291209329497853
leurs,0.001228952021005873
these,0.0012236906510034304
bande,0.0012216714915943006
thug,0.0012057877813505
petit,0.0012045789828520215
parce,0.001202748262448355
bicarbonate,0.0011820330969267176
découpe,0.0011820330969267176
gouttes,0.0011820330969267176
çais-fran,0.0011820330969267176
gars,0.0011759641141348785
prendre,0.0011702880893033935
regarde,0.0011589033077948595
vas,0.0011574263620981195
ont,0.001155734728886505
click,0.001139590001554503
partout,0.001133350716447892
depuis,0.0011268359067066326
guerre,0.0011225441466179167
bitches,0.0011196836865726442
k,0.001114504785997711
trap,0.0011113520890248547
2-7,0.0011056608864685267
police,0.001105605668794821
maîtrise,0.0010976387986906203
parle,0.0010818194003527775
came,0.0010807261721415581
reste,0.00107749417835791
lui,0.0010750098627235437
mort,0.0010746717306150794
salope,0.0010734558728035305
beaucoup,0.0010729544594746119
twerk,0.0010644768856447723
lambos,0.0010615711252654084
