Mot,Occurrence
je,0.12510302718049798
elle,0.025999271138417508
comme,0.013532770135592224
tout,0.01319080462505394
moi,0.0114027354551647
frère,0.011080596441889369
pour,0.010943658811645864
autre,0.010604874592428882
quand,0.009429821217574538
tchikita,0.009375000000000007
poto,0.007718679968374135
rien,0.006879798165673459
quitte,0.0067559465142256435
il,0.006019763844948866
même,0.005936966976285468
oh,0.005847693092721282
grand,0.005505949375780026
toi,0.005489439572851933
tchiki-tchikita,0.005468750000000003
p'tit,0.005323800891266983
sous,0.005201154211301054
fou,0.0051214605814644334
trop,0.004981516608219916
mets,0.004974834618192662
allez,0.004670057678243733
vois,0.004287795873844557
faut,0.004269482810884462
vie,0.0041237150046254415
seul,0.003961208279343346
gens,0.003720911479366789
cheveux,0.003650809447983017
tue,0.003608980488345669
gratte,0.003550210451819572
restes,0.0035489648558695796
bac,0.0034501061571125284
mal,0.003419773198454386
rend,0.003388230801723898
traître,0.0033176771549662913
aux,0.0032986336520049804
regard,0.0032332251082251105
longs,0.003125000000000002
nikita,0.003125000000000002
sang,0.0030764029749831114
va,0.0030747175948078673
tous,0.003072248421788034
vu,0.003050058859919558
ont,0.002991807863122426
vivre,0.002941173151410538
aime,0.002914840496616613
gros,0.0029133368645864457
nique,0.0028879517531003886
veut,0.0028278239352301487
fume,0.0027610948699392343
aimais,0.0027547316567280294
chose,0.0026315789473684227
faudra,0.0026315789473684227
prends,0.002625206392481601
bien,0.002607803309759988
tours,0.0025964224565197818
ouais,0.0025534067525549726
tête,0.002400231983152332
voyais,0.0023021527618172083
fini,0.0022675858738453957
espèce,0.0021951219512195224
vous,0.0021700056502603326
devant,0.002111286943947297
coeur,0.00210923715107822
désire,0.0020871917783346094
îles,0.0020871917783346094
peux,0.00207875533637413
eux,0.002072668151256378
vas,0.0020368324181553356
fois,0.001965357783153812
toujours,0.00196137531205026
manières,0.0018950005273299347
connait,0.0018444146958203206
pourquoi,0.001843430122894163
nous,0.0018319587634913284
sourd,0.0018189546507196707
petit,0.0018160606071023436
tranquille,0.0018069872612473136
veulent,0.0017937439141035175
yeux,0.0017796854507005646
sens,0.001746547229390863
cagoule,0.0017380348460106175
voiture,0.0017268892365846164
peut,0.0017044036537101823
poursuite,0.0017015269935749466
parle,0.0016864961571207938
dis,0.001677651559276394
pense,0.0016562510390077457
non,0.0016533240359449155
arrêtez,0.0016509684972328663
parler,0.001646857127840697
larmes,0.001640655276500509
crois,0.001610341237208132
bijou,0.0016048457599600427
pote,0.0015987398042716424
bijou-ou-ou,0.0015923566878980968
immat',0.0015923566878980901
surveille,0.0015923566878980901
volée,0.0015923566878980901
appelle,0.001554013473056958
regarde,0.0015450312481631574
centre,0.0015432098765432107
date,0.0015432098765432107
gère,0.0015432098765432107
hier,0.0015432098765432107
madjer,0.0015432098765432107
vers,0.0015399389157994211
cirer,0.001522757180254483
préfère,0.001522486623250995
boule,0.0015096572361117527
trahi,0.0014910250091885765
bah,0.0014790343188268453
abandonnée,0.001461988304093568
bords,0.001461988304093568
sentie,0.001461988304093568
plein,0.0014478905270414856
bon,0.0014317612151621849
dos,0.0014253063659422915
temps,0.0014086639452571483
trace,0.0014010357706455495
galère,0.0013872804048034796
lève,0.0013782743431395002
route,0.0013608428446005333
sort,0.0013554240785946994
raconte,0.0013478154507381949
derrière,0.00134742025229555
donner,0.0013407265965102296
dire,0.0013293760896816542
leur,0.0012998297728954872
attends,0.001267562778696999
fous,0.0012590921161827467
chez,0.0012555854266172728
maintenant,0.0012547515572756398
problèmes,0.001249820754551739
par,0.0012314353048489394
chance,0.0012165450121654508
détours,0.0012165450121654508
ferait,0.0012165450121654508
plaisir,0.0012165450121654508
est-ce,0.0011941022966662372
rêves,0.0011819240291954735
fallait,0.001165413738480899
beau,0.0011564569009421995
joue,0.0011533106440083378
sortir,0.001142812070211695
ciro,0.001136747802569309
vent,0.0011360395474855067
jamais,0.0011285638245112164
oui,0.0011032756984902085
beauté,0.001096491228070176
charme,0.001096491228070176
gaffe,0.001077140674550423
baba,0.0010615711252653934
besoin,0.0010580388980125843
coup,0.0010577908531019232
voilà,0.0010527918265736107
4,0.0010519938312403662
