Mot,Occurrence
je,0.07824109385438471
comme,0.015633178559065566
pour,0.011353111818447842
ennemi,0.01010172713708459
izi,0.00829182571224933
niggas,0.006618834563187286
nous,0.006406779354708036
i,0.005834232266397667
my,0.0056805630430329
moi,0.005623466908719117
gang,0.005071999760052771
tous,0.004575982161367626
il,0.00446105179761168
aime,0.0041453923881807075
bails,0.004103967168262676
bye,0.004103967168262676
elle,0.0039044119981711126
pèse,0.0037053998155225755
life,0.003648683447348249
va,0.0035392100735694553
money,0.0035014302217600993
fuck,0.0034782722183905146
ya,0.0033121356650768594
mère,0.0032442861045716815
6gro,0.003194037796113938
you,0.003183116393674452
disons,0.0029510131811922254
mélanger,0.0029510131811922254
rien,0.0029228923714117536
gangster,0.0028241836900325798
oui,0.002677511726759347
toujours,0.002663229863703922
will,0.0026497085320614875
it,0.002577182681286061
baissez,0.0025649794801641725
bandanas,0.0025649794801641725
casquettes,0.0025649794801641725
dégainez,0.0025649794801641725
quand,0.002560866066213012
vie,0.002529561204050224
nigga,0.002517223105458413
tout,0.0024556639138234456
lui,0.0024544476553286037
connais,0.0023859271712629326
même,0.002351621026028157
chatte,0.002279803760191288
bons,0.002222982216142283
block,0.002202653635701895
and,0.0021960367023761366
boom,0.002186283879591989
mal,0.0021450111985515364
rap,0.0021377564032669964
we,0.002076272689917727
négro,0.0020681670697708823
yo,0.002058023654044619
pigeons,0.001967342120794817
gros,0.001954360606734329
jamais,0.001903830813065858
city,0.0018675359141590248
arrête,0.0018417247717267815
vaisseau,0.0018115703937833896
criminelle,0.0018099547511312316
league,0.0018099547511312316
vous,0.0017871706658257169
frais,0.001767071836275998
92,0.0017607400251513255
dois,0.001752596033138086
monde,0.001744620582768611
bakel,0.0016708017020795431
that,0.0016625061092092055
nice,0.0016339869281045839
par,0.001627154508179632
laisse,0.001610989784925192
à,0.00160688587754268
got,0.001578951585304027
négros,0.0015369431839065918
depuis,0.0014412885789695702
mets,0.0014338328789073051
live,0.0014174344436569887
paname,0.0014140271493212747
trop,0.0014013099736311374
saddam,0.0013998223103783214
coeur,0.0013773231448816175
demande,0.0013591773821317983
biatch,0.0013558822843796137
i'm,0.001340661644307948
flow,0.0013262262456646453
hood,0.001318036834130071
bien,0.0013160258076318663
sang,0.0013049144919676215
être,0.0013042431908034135
peux,0.0012764437048972325
street,0.0012695900215764315
aux,0.0012680977846932688
sous,0.0012281303325546561
bonne,0.0012218537266538729
scarface,0.0012218537266538729
ni,0.0012127675658873936
criminels,0.0011999030381383388
frigidaire,0.0011785957797239086
guerre,0.0011722798806562908
mec,0.0011635426204424253
ffe-bi,0.0011609907120743097
refait,0.0011609907120743097
refrè,0.0011609907120743097
terre,0.0011565161181529531
keep,0.0011543114706626396
jesus,0.0011530404517023105
penser,0.001150895140664968
halla,0.0011312217194570197
peur,0.001124551356593388
up,0.0011074083055683213
toi,0.0011020535249928846
chez,0.0011002108860165187
leur,0.0010981896748457733
ont,0.0010900426495218233
main,0.0010766122523383301
pute,0.0010709531164931516
ennemis,0.001069737729203915
zeillo,0.0010646792653713128
u,0.0010645300588841642
bats,0.0010523199558960916
préfère,0.0010474947459600187
are,0.0010435731119252964
équipe,0.0010413411801230238
petit,0.0010278532778096457
vas,0.0010272148979886433
renoi,0.001019445448109885
chargé,0.0010157850658214945
ok,0.0010061768495997745
temps,0.001003742640621195
aigles,0.0009836710603974084
simplement,0.0009836710603974084
volent,0.0009836710603974084
traine,0.0009836593299412443
parle,0.0009775967073554265
