couilles,0.0020707514232731162,**
gros,0.0022483684031066385,**
nique,0.0033657903455141364,**
cul,0.0019397677469353547,**
twerke,0.00041928721174004137,**
merde,0.00041953792015056375,**
putes,0.00029895366218236213,**
foutre,0.00022371364653243876,**
fuck,0.001090930274911587,**
shit,0.0006231073841136742,**
enfoiré,0.0004882812500000035,**
salope,0.003285311965519789,**
putain,0.00036529680365296853,**
bâtard,0.000224984407021297,**
gueule,0.0004725647732934735,**
bitches,0.00021132713440405527,**
baiser,0.001236951827944948,**
baise,0.0014435049457018976,**
embrouilles,0.00017361111111111133,**
chatte,0.0027351861423542565,**
chier,0.0002754820936639122,**
enculé,0.00022371364653243876,**
amour,0.000825492706609907,aime
pote,0.000635449100564619,aime
aime,0.004194970399392876,aime
potes,0.0009928932985104194,aime
coeur,0.000994792369038593,aime
préfère,0.0016514185685503953,aime
amis,0.00029895366218236213,aime
poto,0.0005077112482155519,aime
bien,0.0004436730527580329,aime
mieux,0.00106710197582811,aime
amitié,0.0003183699458771088,aime
sourire,0.0001888574126534469,aime
aimerais,0.0007164976143078342,aime
belle,0.0011392873772139342,aime
love,0.00040952792308553897,aime
ensemble,0.00018601190476190592,aime
souris,0.000723229475872183,aime
préféré,0.00017361111111111133,aime
bois,0.0005744357558462742,alcool
whisky,0.000678471527747588,alcool
cocktail,0.0015059457356696201,alcool
alcoolique,0.00016666666666666775,alcool
alcool,0.0007867647370181711,alcool
boire,0.0002645502645502618,alcool
défoncé,0.00016233766233766337,alcool
scotch,0.0002094679514034331,alcool
vin,0.00022371364653243876,alcool
lovés,0.0002306805074971168,argent
sous,0.0020703981681165287,argent
cash,0.00017361111111111133,argent
monnaie,4.019292604501627e-05,argent
paye,0.0004207950858074884,argent
banque,0.0010335917312661513,argent
maille,0.0006172839506172847,argent
billets,0.001203262091034776,argent
blé,0.00021132713440405527,argent
thune,0.0005820399113082081,argent
flouze,0.0004882812500000035,argent
fric,0.0003973247576435501,argent
biff,0.0051062091503268296,argent
money,0.0004189359028068662,argent
oseille,0.0002645502645502618,argent
payer,0.00036529680365296853,argent
dollars,0.0007194244604316557,argent
pièces,0.002304147465437764,argent
euros,0.0002754820936639122,argent
casino,0.0008210180623973642,argent
vie,0.002032705852894573,concepts_abstraits
monde,0.0009433962264150955,concepts_abstraits
temps,0.0006901941724389106,concepts_abstraits
sens,0.0007688595628345873,concepts_abstraits
avenir,0.00042265426880811055,concepts_abstraits
âme,0.005326627744860206,concepts_abstraits
années,0.00039935862854402883,concepts_abstraits
esprit,0.00305810397553519,concepts_abstraits
vivre,0.000726392251815973,concepts_abstraits
chance,0.00029638411381149664,concepts_abstraits
rêve,0.00041332890932360103,concepts_abstraits
futur,0.00041411409454292924,concepts_abstraits
société,9.578544061302743e-05,concepts_abstraits
future,8.77192982456146e-05,concepts_abstraits
life,0.0006868131868131797,concepts_abstraits
question,0.0004385964912280704,concepts_abstraits
loi,0.0002828054298642552,concepts_abstraits
