couilles,0.00048772346265114175,**
gros,0.0017289262726806092,**
nique,0.00021132713440405527,**
cul,0.0008161222446936648,**
twerke,0.00041928721174004137,**
merde,0.0002757859900717015,**
putes,0.00042265426880811055,**
foutre,0.0002094679514034331,**
fuck,0.000726392251815973,**
shit,0.002585039030448433,**
enfoiré,0.0004882812500000035,**
salope,0.003285311965519789,**
putain,0.00021132713440405527,**
bâtard,0.000224984407021297,**
gueule,0.0015969719266422395,**
bitches,0.00021132713440405527,**
baiser,0.00042265426880811055,**
baise,0.0006550715417716859,**
embrouilles,0.0006359127744970258,**
chatte,0.00029638411381149664,**
chier,0.0002659574468085123,**
enculé,0.0002645502645502618,**
amour,0.0006872045333583724,aime
pote,0.0015987398042716424,aime
aime,0.0009303655170236624,aime
potes,0.00100462174240894,aime
coeur,0.004087728281276626,aime
préfère,0.0016514185685503953,aime
amis,0.0008210180623973642,aime
poto,0.0005077112482155519,aime
bien,0.0006302630372109215,aime
mieux,0.0008503401360544128,aime
amitié,0.0003183699458771088,aime
sourire,0.0008788838767271458,aime
aimerais,0.0007164976143078342,aime
belle,0.001326870127612294,aime
love,0.00040952792308553897,aime
ensemble,0.00018601190476190592,aime
souris,0.0007136009401286537,aime
bois,0.0007110273239305543,alcool
whisky,0.000678471527747588,alcool
cocktail,0.0015059457356696201,alcool
alcoolique,0.00016666666666666775,alcool
alcool,0.0002042483660130732,alcool
boire,0.0002645502645502618,alcool
défoncé,0.00016233766233766337,alcool
scotch,0.0002094679514034331,alcool
lovés,0.0013676749525806111,argent
sous,0.003697544072346941,argent
cash,0.0008012820512820564,argent
monnaie,4.019292604501627e-05,argent
paye,0.0004207950858074884,argent
banque,0.00042265426880811055,argent
maille,4.019292604501627e-05,argent
billets,0.001203262091034776,argent
blé,0.00021132713440405527,argent
thune,0.0005820399113082081,argent
flouze,0.0004882812500000035,argent
fric,0.0007577632067301793,argent
biff,0.0051062091503268296,argent
money,0.0004189359028068662,argent
oseille,0.0002645502645502618,argent
payer,0.00010822510822510874,argent
dollars,0.00020559210526315918,argent
pièces,0.002304147465437764,argent
euros,0.0008503401360544128,argent
casino,0.0008210180623973642,argent
vie,0.008516073561254129,concepts_abstraits
monde,0.0019568670364156797,concepts_abstraits
temps,0.0012627599433451958,concepts_abstraits
sens,0.00044174188094783166,concepts_abstraits
avenir,0.00042265426880811055,concepts_abstraits
âme,0.005326627744860206,concepts_abstraits
années,0.00039935862854402883,concepts_abstraits
esprit,0.00305810397553519,concepts_abstraits
vivre,0.000726392251815973,concepts_abstraits
chance,0.00029638411381149664,concepts_abstraits
rêve,0.0015299176054094918,concepts_abstraits
futur,0.00041411409454292924,concepts_abstraits
société,9.578544061302743e-05,concepts_abstraits
future,8.77192982456146e-05,concepts_abstraits
life,0.0006868131868131797,concepts_abstraits
question,0.0004385964912280704,concepts_abstraits
loi,0.0002828054298642552,concepts_abstraits
questions,9.920634920634968e-05,concepts_abstraits
vérité,0.0002828054298642552,concepts_abstraits
paix,0.00042265426880811055,concepts_abstraits
libre,0.00021132713440405527,concepts_abstraits
joint,0.0006868131868131797,drogues
fumé,0.0004516711833784999,drogues
drogue,0.0002042483660130732,drogues
beuh,0.0006339814032121658,drogues
cannabis,0.00011299435028248659,drogues
herbe,0.0002659574468085123,drogues
grammes,0.0015830943250297925,drogues
maître,0.0002094679514034331,ego
pèse,0.0002757859900717015,ego
as,0.002632008945997862,ego
boss,0.0002645502645502618,ego
beau,0.00042265426880811055,ego
génie,0.00021551724137931137,ego
talent,0.00021132713440405527,ego
rien,0.003074108887650153,exagération
jamais,0.0010855801052209232,exagération
tous,0.0020961484099734392,exagération
trop,0.00319465165775222,exagération
toujours,0.003437335899228809,exagération
tellement,0.0002645502645502618,exagération
aucun,0.0008503401360544128,exagération
vraiment,0.001233552631578955,exagération
famille,0.0006872045333583724,famille
mama,0.0002094679514034331,famille
frère,0.00029638411381149664,famille
daronne,0.0004715495520716715,famille
fils,0.0012466284001200567,famille
frères,0.002560835222204887,famille
papa,0.000365497076023392,famille
garçon,0.00045620437956204665,famille
maman,0.000365497076023392,famille
couz',0.0003429355281207128,famille
mères,0.0005731697109844627,famille
mère,0.0012458372429748803,famille
cousin,0.00016666666666666747,famille
mif',0.00027716186252771814,famille
enfant,0.0005291005291005236,famille
enfants,0.00018601190476190592,famille
soeur,0.00020491803278688655,famille
grand-père,0.00010775862068965569,famille
elle,0.003749436123013563,femme
bonne,0.0011245735759879334,femme
grosses,0.0008685542176946949,femme
meuf,0.0009321070068733523,femme
femme,0.00145499946560953,femme
filles,0.00020559210526315918,femme
baby,0.001510093557029656,femme
girl,0.00018601190476190592,femme
celle-là,0.0001654198656954751,femme
bébé,0.0003808020383294585,femme
je,0.11987181035284042,je
moi,0.0019236793781148974,je
my,0.0002094679514034331,je
bled,0.0012330910058533666,lieux
terre,0.0006912442396313292,lieux
afrique,0.0006919986792868192,lieux
marseille,0.00021132713440405527,lieux
ville,0.0006321222202115436,lieux
paris,0.0010514328089411406,lieux
maison,0.0004871131244757568,lieux
afghanistan,0.00011299435028248659,lieux
français,0.00021132713440405527,lieux
city,0.0002757859900717015,lieux
parc,0.00014044943820224785,lieux
rue,0.0027491908627038926,lieux
métro,0.0003401360544217703,lieux
boîte,0.0002757859900717015,lieux
street,0.00047201204988090535,lieux
hôtel,0.0008503401360544128,lieux
or,0.00029638411381149664,luxe
diamants,0.000351191775175192,luxe
luxe,0.0002248201438848935,luxe
maybach,0.0004870129870129901,luxe
album,0.0008680555555555543,musique
