Mot,Occurrence
je,0.10316999680614425
tirer,0.014285714285714353
oui,0.012586516720917965
tout,0.012000117221822561
oh,0.010432641673207581
elle,0.009873990871900955
pour,0.009543708238617336
ça,0.00943850955277689
pote,0.008720743312757243
ouais,0.008515224085092416
moi,0.008206843615008709
comme,0.007876611186784148
toi,0.006792131252156154
allô,0.006416349809885962
va,0.006331947245111988
suis-moi,0.006320224719101154
tous,0.005993121678158047
trop,0.00553843175076489
famille,0.005462226190091549
toutes,0.005021352882068171
nous,0.004878233696378647
temps,0.004722520272735709
doucement,0.004717664092664116
même,0.0043701184207406586
ont,0.0042975687500683745
nom,0.004257373595505638
aime,0.0042208583760944204
belle,0.004130050207698512
rien,0.00404375485876556
il,0.003986360293019513
quand,0.0039766851657238545
oublie,0.003906250000000019
monde,0.003877093764785101
non,0.0038708710863620058
car,0.0038248069688424065
ni,0.0037688442211055453
livre,0.003623476417594082
ok,0.0036057692307692483
lui,0.003474192925042542
na,0.0033799674192364335
épouse-la,0.003303964757709267
liste,0.0033028455284553004
longue,0.0033028455284553004
dire,0.0031444835998915848
prix,0.0031196519369262573
jamais,0.0030429089987183025
pouvoir,0.0030098737129987275
millionnaire,0.0029126818091253373
mal,0.002836420938089461
bientôt,0.0028298084841688557
sens,0.0027013349381770566
vie,0.0026935595861103927
couilles,0.00269009809220384
depuis,0.0026805593368389117
normal,0.002632616739571874
guerre,0.0026285089653145335
faut,0.0026236573789219647
vois,0.0025330622352633713
mama,0.002530364372469648
futur,0.0024208119247925135
bois,0.002361751152073744
film,0.0023443841585850497
goodbye,0.002304147465437799
veulent,0.0022454570675544566
mère,0.002244016373001593
caisse,0.002202643171806178
loue,0.002202643171806178
sous,0.0021881452474964936
parle,0.0021278854676703087
mères,0.002123804542737607
gros,0.0021216253237696854
fin,0.0021067415730337178
aberta,0.0021033653846153945
dança,0.0021033653846153945
perna,0.0021033653846153945
demande,0.002074731134039555
rêves,0.002003259540947993
laisse,0.001984860843863072
âme,0.0019645195856649697
sautes,0.0019607843137254997
écris,0.0019607843137254997
légion,0.0019531250000000095
arrive,0.0019482880058122663
années,0.0019302240368509302
noir,0.0019293257240373587
rage,0.001920389061745065
seul,0.001885337629934117
comment,0.0018754040049055677
peux,0.0018612086571030174
fou,0.0018537446603385521
arrête,0.0018450264297772893
or,0.0018212004904956322
route,0.001801100455614353
paix,0.0017903645833333417
parles,0.0017885760073260157
vaillants,0.0017857142857142941
regarde,0.0017633459608515235
être,0.0017613399932529705
vu,0.0017612757482345736
fils,0.0017138739464877166
donner,0.0016891891891891973
exprimer,0.0016891891891891973
fallu,0.0016891891891891973
innocent,0.0016891891891891973
juste,0.0016891891891891973
librement,0.0016891891891891973
miroir,0.0016891891891891973
moi-même,0.0016891891891891973
prends-moi,0.0016891891891891973
sentiments,0.0016891891891891973
su,0.0016891891891891973
voile,0.0016891891891891973
frère,0.0016862709479273533
wesh,0.0016634980988593235
kobimissa,0.0016276041666666745
lembi,0.0016276041666666745
makila,0.0016276041666666745
business,0.0016273041474654457
bats,0.001624044679600243
elles,0.001582766223643039
donne,0.0015635896094839683
marseille,0.0015362211830338903
vous,0.001530714250012503
crois,0.0015244718799922617
père,0.00152118921475435
enfants,0.001492871848227931
ferme,0.0014880952380952452
gueule,0.0014880952380952452
mort,0.0014880952380952452
besoin,0.0014725685092672768
nzambé,0.001464843750000007
hommes,0.0014562059725126443
prends,0.0014562059725126443
casse,0.0014549595141700475
écoute-moi,0.0014274041291946716
papa,0.0014258555133079916
trois,0.0014240910062771365
coeur,0.0014088642673856986
celle-là,0.0014044943820224786
avoir,0.0013837155299190717
bien,0.0013818640274954848
insulter,0.0013392857142857206
prendre,0.0013392857142857206
avant,0.0013283447967309308
beaucoup,0.0013020833333333395
limbissa,0.0013020833333333395
nga,0.0013020833333333395
paye,0.0013018453099103114
pu,0.0012791823701842607
meskina,0.001273652025138488
lovés,0.001266449169913477
appelle,0.0012649347602567097
dis,0.0012285132916191668
sois,0.0012259007386811
dieu,0.00122527232618826
eu,0.0012209551132524043
cette,0.001216110577237744
chaud,0.0012110622331166481
riche,0.001207771988295864
amour,0.001203951869224134
assumer,0.0012019230769230826
consommer,0.0012019230769230826
vont-ils,0.0012019230769230826
fond,0.0012018127682706485
pense,0.0011962617459369308
peu,0.001195247492523351
sort,0.0011904761904761962
pire,0.00119007129283432
poto,0.0011788014964691355
