Mot,Occurrence
je,0.08734175489972928
elle,0.01720965705031991
comme,0.016982697947563515
pour,0.015093316723126077
piquée,0.012015503875968987
tout,0.00988627452043984
bang,0.009130033570053068
nous,0.007739138450751267
ouais,0.006841704408954158
quand,0.006183842258592134
gang,0.005979605013811701
va,0.005677159691033892
moula,0.005632357253571276
oh,0.005527608614456359
pute,0.005273802739817079
gue-dro,0.005263157894736839
goulag,0.005042016806722687
grikitibang,0.004273603528398777
ça,0.003956568958912158
toujours,0.0038536058472437356
27,0.0038377671840683428
veut,0.0036039833590489796
gros,0.0035850145188588423
ekip,0.0035353535353535334
veulent,0.0035301033041054658
faut,0.003524146684965829
même,0.003324431005649502
yeah,0.0030612244897959165
bonne,0.0030485336346090463
paw,0.002872926149240057
aimer,0.00281680823476489
trop,0.0027944054409176134
aurais,0.0027862003908092434
éteindre,0.0027518517288338245
cali,0.002714932126696831
marie,0.002714932126696831
wari,0.002714932126696831
ouh,0.0026448620506580823
voulu,0.0026143790849673188
prends,0.0026129832613567827
lumière,0.002612023070097603
deux,0.002495923777947616
paris,0.002454859382103963
personne,0.0024494343392762225
vrai,0.002331614945879783
aime,0.0022817833434442963
par,0.0022329790769257357
bien,0.0022218148181334142
vu,0.0021695277780433256
très,0.002141063965149175
jamais,0.002135152007196406
grr,0.0021344294743014486
rien,0.002092304238803155
beaucoup,0.002006579639554032
visser,0.001999376865018977
sale,0.001901479705148361
coeur,0.0018895303699370328
coups,0.0018490007043624028
il,0.0018432852971973603
dire,0.0018102807792244125
sevran,0.0017768816552211704
heure,0.0017667058922350655
achète,0.0017569577883840564
mets,0.0017481473500079536
mort,0.001743851620623083
lui,0.0017305290760067052
sait,0.001730094435625667
milli',0.0017093760827270054
monde,0.001706202724370526
pourquoi,0.0017051735986166596
arrière,0.0016819571865443414
illimitée,0.0016819571865443414
roue,0.0016819571865443414
pah,0.0016812644719621456
être,0.0016608226966990875
vie,0.001645134911384699
nouveau,0.0016438356164383552
leurs,0.0016369881739427719
argent,0.001627986107539505
équipe,0.0015831257965320887
prêt,0.0015728164497264658
bling,0.001550387596899224
clean,0.001550387596899224
bosse,0.001531580374085117
boule,0.0015270646025851518
moi,0.0015262058843994884
toi,0.0015001905243902567
monter,0.0014634715185459293
sort,0.001443861512789577
paye,0.001427163992058394
double,0.001420474336648494
