Mot,Occurrence
je,0.08318954246702887
yeah,0.026638487841945457
comme,0.02085099509891318
pour,0.013539427366233545
benz,0.00940170940170946
elle,0.008516768041890433
milli',0.008196721311475462
zongo,0.007464294656746003
27,0.007302340325037594
nador,0.007082803211354023
tchoin,0.006863341443633458
sang,0.006525566981265009
dozo,0.006490833293882962
jack,0.006083384986766298
moi,0.005727122301216668
bigos,0.005645161290322617
4matic,0.005626177024482145
dja,0.005550986842105299
étais,0.005523130134025111
2,0.005421146953405053
faut,0.005223613199415574
biff,0.0051062091503268296
uzi,0.005089546783625763
tous,0.0050037911064217625
amor,0.004901960784313757
mi,0.004901960784313757
rif,0.004901960784313757
tout,0.004695171205373975
veut,0.00450212616372216
tchoins,0.004333941605839444
auto,0.004237288135593247
automatique,0.004237288135593247
boîte,0.004237288135593247
go,0.0041530651192642105
10,0.004077060931899668
bitch,0.003909575822309358
bang,0.0036149642707019986
bien,0.0036127156757271533
galère,0.003597122302158296
misère,0.003597122302158296
même,0.003492387277427593
il,0.003412877256661494
biatch,0.003333262132604259
avion,0.0032786885245901847
pablo,0.0032786885245901847
plane,0.0032786885245901847
gros,0.0032718539640515538
blow,0.0032331511839708764
quand,0.0032108318129211943
va,0.0031744694475328156
fuck,0.00300867754004784
mets,0.0029499294057667123
kaaris,0.0029416146250511583
ft,0.0027777777777777957
sors,0.002771075477599706
20,0.00268817204301077
contact,0.0026672979797979965
pute,0.0026096109841210113
frères,0.002560835222204887
perché,0.002452718676122947
sous,0.0024177712161200945
gucci,0.0023624552584720184
aime,0.002355923319572859
poussière,0.0022881694644284714
peux,0.0022860087022903625
clé,0.0022321428571428713
par,0.0021864845761814015
avait,0.0021703454357136997
ouais,0.0021327232758563564
noir,0.00209816323667869
avant,0.002054957131290541
sorte,0.0020028095170922214
non,0.002001709982599916
aller,0.0019494932344622828
boyz,0.0019339470284237847
hood,0.0019339470284237847
n,0.0019339470284237847
juste,0.001854204105492671
trop,0.001817332199953756
fini,0.001798561151079148
vie,0.0017909841010136155
i'm,0.001785714285714297
mort,0.0017724471638289893
toutes,0.0017709016715736331
temps,0.0017002963308950384
regarde,0.0016965697072741223
donne,0.0016650766076278221
pense,0.0016646554105714645
or,0.0016625372366651542
préfère,0.0016514185685503953
coucher,0.0016233766233766337
voulez-vous,0.0016233766233766337
faux,0.0016165034574223169
45,0.0016025641025641127
banks,0.0016025641025641127
binks,0.0016025641025641127
fille,0.0015967153284671635
hummm,0.001595744680851074
kalash,0.0015931372549019707
veulent,0.0015816224531560483
1017,0.001551226551226561
mane,0.001551226551226561
nous,0.0015450189852521453
voir,0.0015365944700055768
prends,0.0015338005986157632
dis,0.0015037386822873444
à,0.0014880952380952473
galérais,0.0014591439688716047
soleil,0.0014443387150744613
cherche,0.0014051700313965569
01,0.0013888888888888978
02,0.0013888888888888978
03,0.0013888888888888978
04,0.0013888888888888978
05,0.0013888888888888978
06,0.0013888888888888978
07,0.0013888888888888978
08,0.0013888888888888978
09,0.0013888888888888978
11,0.0013888888888888978
12,0.0013888888888888978
13,0.0013888888888888978
14,0.0013888888888888978
15,0.0013888888888888978
chaos,0.0013888888888888978
criminel,0.0013888888888888978
pochette,0.0013888888888888978
tracklist,0.0013888888888888978
zéro,0.0013888888888888978
très,0.0013825227060521264
p'têtre,0.0013686131386861401
sens,0.0013646288209607073
mettre,0.0013602253976974991
argent,0.001360163643531154
sait,0.0013537639077869617
cherches,0.0013237304042574398
ça,0.0012926044271556996
double,0.0012866094113685408
après,0.001284779900332234
coeur,0.001250677209723746
lorsque,0.0012398566630084217
est-ce,0.001233552631578955
vraiment,0.001233552631578955
jour,0.0012273040198572192
liasses,0.0012223069180896436
instant,0.0012124662618083746
autre,0.0012043785308220596
leurs,0.0012032639275758093
toi,0.0011997566734220707
