fuck,0.0023048388766838705,**
gros,0.0018514768764165157,**
shit,0.0015973318261314668,**
nique,0.0007922094624252592,**
merde,0.000649601946041574,**
couilles,0.0005455528425028418,**
putes,0.0004958846933999061,**
bâtard,0.00038699690402476755,**
baiser,0.0003538337300238012,**
foutre,0.0003402690863579472,**
enfoiré,0.00034002040122407324,**
baise,0.0002262443438914026,**
putain,0.00019349845201238378,**
coeur,0.0011412686932928335,aime
poto,0.0009695894253655213,aime
bien,0.0008291728106293113,aime
pote,0.0007219913714303373,aime
mieux,0.0007172322200096826,aime
aime,0.0005195392346184912,aime
amour,0.0003676470588235292,aime
amis,0.00019349845201238378,aime
belle,0.0001838235294117646,aime
potes,0.00015603058199407073,aime
préféré,0.00015603058199407073,aime
aimerais,0.0001492982979994027,aime
boire,0.0008550814913183768,alcool
bois,0.00041571398877572206,alcool
alcool,0.00026260504201680655,alcool
canettes,0.00021390374331550787,alcool
sous,0.002589761389086866,argent
cash,0.0012828629913898392,argent
maille,0.0010846220393476765,argent
thune,0.000685191932954167,argent
monnaie,0.0006295690241414481,argent
euros,0.00037732198142414834,argent
blé,0.0003676470588235292,argent
casino,0.0001954270080125072,argent
pognon,0.0001838235294117646,argent
fric,0.00017001020061203662,argent
lovés,0.00017001020061203662,argent
flouze,0.0001492982979994027,argent
vie,0.003458305473218828,concepts_abstraits
monde,0.0016279519310967209,concepts_abstraits
temps,0.0010835304401480865,concepts_abstraits
rêve,0.0006668347498544984,concepts_abstraits
sens,0.0006381476839076118,concepts_abstraits
vivre,0.0005243688115262816,concepts_abstraits
loi,0.0004190505989629892,concepts_abstraits
life,0.00034002040122407324,concepts_abstraits
futur,0.00021390374331550787,concepts_abstraits
société,0.00021390374331550787,concepts_abstraits
paix,0.0001954270080125072,concepts_abstraits
âme,0.0001838235294117646,concepts_abstraits
années,0.0001492982979994027,concepts_abstraits
drogue,0.00015644555694618262,drogues
seringue,0.00015644555694618262,drogues
maître,0.0004013554464002448,ego
talent,0.0001954270080125072,ego
génie,0.00017001020061203662,ego
trop,0.006093169895273121,exagération
tous,0.003674005922414386,exagération
jamais,0.0025310086578128476,exagération
toujours,0.002444057107267536,exagération
rien,0.0017796284204135895,exagération
aucun,0.00037925053742427184,exagération
tellement,0.00015603058199407073,exagération
frère,0.0006549858315419187,famille
mère,0.0006302521008403357,famille
garçon,0.0003819709702062641,famille
cousin,0.0003676470588235292,famille
fils,0.00034952903400645445,famille
mif',0.00026260504201680655,famille
enfant,0.00021390374331550787,famille
daronne,0.0001492982979994027,famille
elle,0.0027383323877268034,femme
bonne,0.0003916805237996256,femme
femme,0.0002262443438914026,femme
bébé,0.0001954270080125072,femme
grosses,0.00015603058199407073,femme
je,0.09257326421887488,je
moi,0.0032955678635060727,je
my,0.001063075832742735,je
ville,0.0035705032682740593,lieux
paname,0.0010581039864826158,lieux
paris,0.0009535824275407241,lieux
terre,0.0009389780748430683,lieux
métro,0.0005103891929083157,lieux
boîte,0.0005100306018361098,lieux
maison,0.0004401480872069105,lieux
street,0.00031289111389236525,lieux
diamants,0.0003676470588235292,luxe
or,0.0002262443438914026,luxe
