couilles,0.0027958795604011598,**
putain,0.001621944394475426,**
nique,0.0012012279659338486,**
shit,0.0010124177555370219,**
merde,0.0009664312295891245,**
gros,0.0008673352593855581,**
putes,0.0005895574816077802,**
baiser,0.00044954604780550087,**
gueule,0.0004080033784850495,**
bâtard,0.0002777777777777779,**
fuck,0.0002777777777777779,**
cul,0.0002548419979612641,**
baise,0.00018155410312273065,**
chatte,0.00018155410312273065,**
foutre,0.00018155410312273065,**
bien,0.00512038198847351,aime
pote,0.0018431102961169116,aime
aime,0.0017638865248796294,aime
aimerais,0.0016897044968469123,aime
poto,0.0015146706329687153,aime
potes,0.0013729962359615717,aime
mieux,0.000704388045766765,aime
coeur,0.0006759953231678199,aime
amour,0.00037625815296696746,aime
amis,0.0002777777777777779,aime
préfère,0.0002777777777777779,aime
belle,0.0002088554720133668,aime
boire,0.0005734919286321157,alcool
alcool,0.0005603419819106095,alcool
bois,0.00044954604780550087,alcool
alcoolique,0.0001947040498442368,alcool
bière,0.00018155410312273065,alcool
sous,0.005145197779662965,argent
cash,0.001873473295041923,argent
paye,0.0006725529419879977,argent
billets,0.0005841121495327105,argent
maille,0.0003631082062454613,argent
monnaie,0.0002777777777777779,argent
flouze,0.0002548419979612641,argent
vie,0.007138183263793752,concepts_abstraits
temps,0.003501201449773403,concepts_abstraits
monde,0.0013761560547692225,concepts_abstraits
rêve,0.0010765774199588095,concepts_abstraits
loi,0.0007615974738805181,concepts_abstraits
vivre,0.0007141738788617725,concepts_abstraits
life,0.0004528985507246378,concepts_abstraits
chance,0.0002548419979612641,concepts_abstraits
joint,0.0008216005700525826,drogues
beuh,0.0007808191502721948,drogues
drogue,0.00048663324979114473,drogues
beau,0.0007607318517043161,ego
tous,0.007122131272293953,exagération
trop,0.006531439445425431,exagération
rien,0.0047761019970451336,exagération
toujours,0.003762193444958161,exagération
tellement,0.0005537159676232526,exagération
jamais,0.00045749229296820535,exagération
vraiment,0.0002548419979612641,exagération
mère,0.003636130322158891,famille
daronne,0.0014346869352029315,famille
couz',0.0013703208556149736,famille
frère,0.0012064163321061966,famille
fils,0.0006052371541501978,famille
famille,0.00044954604780550087,famille
frères,0.0004080033784850495,famille
mères,0.0004080033784850495,famille
grand-mère,0.0002759381898454747,famille
maman,0.0002759381898454747,famille
cousin,0.0002548419979612641,famille
soeur,0.0002548419979612641,famille
garçon,0.0001947040498442368,famille
elle,0.00206817734488616,femme
filles,0.0007575757575757578,femme
grosses,0.0002777777777777779,femme
femme,0.00018155410312273065,femme
je,0.08668456486603163,je
moi,0.01196087087422736,je
city,0.0025062656641604017,lieux
ville,0.0002264492753623189,lieux
rap,0.0030368463775457895,musique
rime,0.0006127450980392159,musique
instru,0.0005668934240362813,musique
couplet,0.0002777777777777779,musique
disques,0.0002777777777777779,musique
music,0.0002777777777777779,musique
mots,0.0002088554720133668,musique
paroles,0.00018155410312273065,musique
ouais,0.0041223629058870425,onomatopés
yo,0.003554126328894132,onomatopés
wesh,0.0007867912572729283,onomatopés
bah,0.0007711115847305108,onomatopés
ok,0.0005555555555555558,onomatopés
oh,0.0001947040498442368,onomatopés
mec,0.0051973202428464635,personnes
gars,0.0016405906895037336,personnes
boy,0.0007575757575757578,personnes
mecs,0.00045749229296820535,personnes
hommes,0.00037625815296696746,personnes
ennemis,0.0002777777777777779,personnes
flics,0.0015166435056353646,police
démon,0.00018155410312273065,religieux
jour,0.0012792277149657506,sanscategorie2
fois,0.0011721305781864791,sanscategorie2
faux,0.00109767361184302,sanscategorie2
attention,0.0003631082062454613,sanscategorie2
faim,0.0002777777777777779,sanscategorie2
déteste,0.0002548419979612641,sanscategorie2
genre,0.0002088554720133668,sanscategorie2
passe,0.001779817527625626,sanscategorie3
peux,0.0011698265838976747,sanscategorie3
hardcore,0.0008278145695364242,sanscategorie3
vice,0.0008105614248950293,sanscategorie3
demain,0.0005851136249803343,sanscategorie3
oublier,0.0005841121495327105,sanscategorie3
comprendre,0.0002759381898454747,sanscategorie3
connu,0.00018155410312273065,sanscategorie3
faut,0.014019703237786516,sanscategorie_reviennent_souvent
toi,0.005193769601078774,sanscategorie_reviennent_souvent
tête,0.004655255296316881,sanscategorie_reviennent_souvent
choses,0.0022485819979651957,sanscategorie_reviennent_souvent
loin,0.0011322463768115945,sanscategorie_reviennent_souvent
crois,0.0008575494262905504,sanscategorie_reviennent_souvent
pourquoi,0.0006127450980392159,sanscategorie_reviennent_souvent
dos,0.0005841121495327105,sanscategorie_reviennent_souvent
essaye,0.0005603419819106095,sanscategorie_reviennent_souvent
air,0.000544662309368192,sanscategorie_reviennent_souvent
face,0.0005023874652077936,sanscategorie_reviennent_souvent
école,0.0003904095751360974,sanscategorie_reviennent_souvent
prends,0.0003787878787878789,sanscategorie_reviennent_souvent
vrai,0.0003787878787878789,sanscategorie_reviennent_souvent
game,0.0003631082062454613,sanscategorie_reviennent_souvent
croire,0.0001947040498442368,sanscategorie_reviennent_souvent
fond,0.00018155410312273065,sanscategorie_reviennent_souvent
histoires,0.00018155410312273065,sanscategorie_reviennent_souvent
yeux,0.00018155410312273065,sanscategorie_reviennent_souvent
taf,0.000816006756970099,travail
àl,0.0002777777777777779,verlan
té-cô,0.0002264492753623189,verlan
coups,0.002323795057475487,violence
coupe,0.0009391298606984884,violence
coup,0.0008316864295125167,violence
fight,0.0006857811562628274,violence
guerre,0.0002777777777777779,violence
caméra,0.0002759381898454747,violence
couteau,0.0002548419979612641,violence
balles,0.0002264492753623189,violence
clan,0.0002088554720133668,violence
feu,0.0002088554720133668,violence
